#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T10:52:47 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=34	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#e_pmRA=<0.07
#-out=pmDE
#-out=e_pmDE
#e_pmDE=<0.07
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657690551351243392|084.32236861400| 0.0298|-69.13001462271| 0.0282|4657690551351243392|   -0.0696| 0.0318|    1.663| 0.059|    0.731| 0.057| 0.171|16|14.7606|0.0014|14.6287|       |
Gaia DR2 4657691857021313536|084.37028022933| 0.0262|-69.11845653965| 0.0252|4657691857021313536|   -0.0177| 0.0263|    1.740| 0.052|    0.706| 0.053| 0.142|17|14.5469|0.0005|14.4547|       |
Gaia DR2 4657691891381060864|084.40341124933| 0.0259|-69.10921501290| 0.0265|4657691891381060864|    0.0070| 0.0265|    1.510| 0.055|    0.589| 0.051| 0.060|16|14.8151|0.0039|14.6523|       |
Gaia DR2 4657691857021329280|084.40275274102| 0.0316|-69.12550423087| 0.0321|4657691857021329280|    0.0397| 0.0327|    1.766| 0.062|    0.835| 0.064| 0.267|17|13.5840|0.0005|13.6209|       |
Gaia DR2 4657691887105751936|084.40036406489| 0.0267|-69.11248108766| 0.0263|4657691887105751936|   -0.0437| 0.0272|    1.665| 0.052|    0.780| 0.053| 0.197|17|13.6019|0.0006|13.5161|       |
Gaia DR2 4657691788301860864|084.41873091976| 0.0186|-69.13268383947| 0.0186|4657691788301860864|   -0.0309| 0.0192|    1.654| 0.036|    0.710| 0.036| 0.000|17|13.8175|0.0008|13.4164|       |
Gaia DR2 4657692028819997952|084.37812765700| 0.0289|-69.08818428266| 0.0298|4657692028819997952|   -0.0463| 0.0290|    1.649| 0.056|    0.729| 0.059| 0.000|17|15.3902|0.0094|15.1522|       |
Gaia DR2 4657691960100551424|084.44456665106| 0.0332|-69.10542161780| 0.0345|4657691960100551424|    0.0311| 0.0328|    1.764| 0.066|    0.908| 0.066| 0.120|17|15.3507|0.0006|14.9671|       |
Gaia DR2 4657691960100556032|084.45580702405| 0.0316|-69.10360621639| 0.0347|4657691960100556032|    3.4283| 0.0330|    7.972| 0.063|   20.649| 0.064| 0.034|17|15.4784|0.0007|14.4263|       |
Gaia DR2 4657692028820011136|084.40751016741| 0.0310|-69.09596698143| 0.0323|4657692028820011136|   -0.0147| 0.0332|    1.673| 0.061|    0.675| 0.063| 0.136|17|15.0826|0.0005|14.9328|       |
Gaia DR2 4657692166258922496|084.29597425164| 0.0212|-69.08692854672| 0.0195|4657692166258922496|   -0.0369| 0.0214|    1.749| 0.040|    0.597| 0.040| 0.092|16|13.6859|0.0019|13.4063|       |
Gaia DR2 4657692372397208832|084.44761817532| 0.0324|-69.07018390130| 0.0334|4657692372397208832|    0.0832| 0.0309|    1.710| 0.062|    0.563| 0.062| 0.078|16|15.3348|0.0027|14.9926|       |
Gaia DR2 4657692338057418624|084.45433041358| 0.0286|-69.08561344031| 0.0310|4657692338057418624|   -0.0196| 0.0295|    1.634| 0.055|    0.749| 0.056| 0.000|16|11.3663|0.0015|11.2062|       |
Gaia DR2 4657692368081830400|084.45962337435| 0.0270|-69.07353715292| 0.0273|4657692368081830400|    8.8019| 0.0262|   31.402| 0.051|  -28.671| 0.051| 0.000|17|11.5246|0.0006|10.8412|       |
Gaia DR2 4657692539882108032|084.37771175562| 0.0279|-69.04252004115| 0.0313|4657692539882108032|    0.0012| 0.0324|    1.695| 0.051|    0.523| 0.061| 0.000|15|12.7128|0.0055|11.6345| 273.30| 1.58
Gaia DR2 4657692784734000640|084.34512824104| 0.0178|-69.03032091323| 0.0196|4657692784734000640|    1.3634| 0.0207|   -5.754| 0.033|    8.238| 0.039| 0.000|16|13.6266|0.0003|13.1449|       |
Gaia DR2 4657698454092124416|084.39359843096| 0.0274|-69.01949082115| 0.0331|4657698454092124416|   -0.0379| 0.0312|    1.368| 0.050|    0.825| 0.061| 0.223|16|13.6887|0.0005|13.7030|       |
Gaia DR2 4657698591531080576|084.42028464210| 0.0231|-69.00114767309| 0.0264|4657698591531080576|   -0.0280| 0.0252|    1.729| 0.043|    0.740| 0.050| 0.118|16|14.4846|0.0004|14.4771|       |
Gaia DR2 4657698557171358592|084.46832705634| 0.0307|-69.00440240016| 0.0357|4657698557171358592|    0.7426| 0.0337|    9.319| 0.057|   13.188| 0.069| 0.188|16|15.0741|0.0004|14.5088|       |
Gaia DR2 4657698728969992448|084.31361346732| 0.0186|-69.00772872676| 0.0225|4657698728969992448|    2.5941| 0.0208|   20.099| 0.036|    9.403| 0.047| 0.000|15|13.6639|0.0003|13.0839|       |
Gaia DR2 4657698832049226112|084.38448635580| 0.0295|-68.98220119986| 0.0352|4657698832049226112|    0.7129| 0.0304|   24.047| 0.057|  -11.901| 0.067| 0.000|15|15.3288|0.0005|14.8511|       |
Gaia DR2 4657699072567428608|084.47767947949| 0.0210|-68.97199390631| 0.0278|4657699072567428608|    1.3623| 0.0240|    3.183| 0.039|   20.613| 0.052| 0.000|16|14.8912|0.0005|14.2387|       |
Gaia DR2 4657699072567428096|084.47666577214| 0.0232|-68.97098101799| 0.0309|4657699072567428096|    0.5752| 0.0265|    1.653| 0.043|    8.441| 0.057| 0.000|16|15.1234|0.0005|14.6355|       |
Gaia DR2 4657700584395909504|084.48100830676| 0.0241|-68.95191322199| 0.0290|4657700584395909504|    0.0240| 0.0257|    1.823| 0.045|    0.758| 0.058| 0.089|17|14.9631|0.0039|14.8316|       |
Gaia DR2 4657777928143472000|085.10697061103| 0.0273|-68.99706194928| 0.0344|4657777928143472000|    2.0264| 0.0341|    3.650| 0.054|   43.741| 0.062| 0.000|16|12.6705|0.0002|12.1742| -26.49| 1.94
Gaia DR2 4657777928143474048|085.11039250567| 0.0241|-68.99845557820| 0.0307|4657777928143474048|   -0.0288| 0.0306|    1.785| 0.047|    0.802| 0.056| 0.175|16|13.7280|0.0011|13.6549|       |
Gaia DR2 4657778714120724608|085.00565585129| 0.0206|-68.97553639541| 0.0277|4657778714120724608|    0.7598| 0.0242|   -1.394| 0.039|   -5.028| 0.050| 0.000|18|14.6939|0.0004|14.2269|       |
Gaia DR2 4657778718417405824|085.01325649735| 0.0184|-68.98576829443| 0.0262|4657778718417405824|    0.8273| 0.0226|   10.618| 0.036|    6.164| 0.047| 0.000|16|14.4398|0.0004|13.9767|       |
Gaia DR2 4657778855856346496|085.01022184040| 0.0178|-68.96077634478| 0.0230|4657778855856346496|    1.1409| 0.0206|  -11.322| 0.032|   12.044| 0.041| 0.000|17|13.9362|0.0003|13.4387|       |
Gaia DR2 4657778787136905856|085.08379650589| 0.0175|-68.97051908255| 0.0227|4657778787136905856|    0.0137| 0.0198|    1.618| 0.033|    0.442| 0.043| 0.000|17|13.7786|0.0007|12.8880| 287.22| 1.64
Gaia DR2 4657779027655008256|084.93908644326| 0.0155|-68.95778788573| 0.0237|4657779027655008256|    1.0953| 0.0180|    7.307| 0.029|   -4.840| 0.042| 0.000|17|13.2657|0.0003|12.6256|       |
Gaia DR2 4657779027654993280|084.91161128206| 0.0320|-68.94665919191| 0.0428|4657779027654993280|    0.6263| 0.0411|    0.486| 0.057|   13.342| 0.069| 0.000|16|10.1940|0.0006| 9.2741|  -8.93| 2.91
Gaia DR2 4657781982592481664|084.89257611864| 0.0245|-68.93650917602| 0.0363|4657781982592481664|   -0.0581| 0.0323|    1.680| 0.045|    0.681| 0.060| 0.147|16|14.0702|0.0004|13.9220|       |
Gaia DR2 4657782360549566592|084.80277636330| 0.0192|-68.91064374611| 0.0241|4657782360549566592|   -0.0478| 0.0216|    1.653| 0.034|    0.726| 0.042| 0.095|16|13.5295|0.0015|12.5030|       |

