#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-08T17:48:25 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=  10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#Gmag=>17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657685942863014912|084.78692146108| 5.9066|-69.04982999367| 9.8101|4657685942863014912|          |       |         |      |         |      | 0.000| 5|21.0963|0.0342|       |       |
Gaia DR2 4657685981505115392|084.77837933983| 0.4222|-69.03162801192| 0.5693|4657685981505115392|    0.5156| 0.4516|    3.918| 0.888|    4.815| 1.308| 0.742|14|19.5050|0.0098|       |       |
Gaia DR2 4657685874117394560|084.85779466108| 0.4744|-69.07128250912| 0.5692|4657685874117394560|   -0.1220| 0.4461|    1.703| 0.997|    0.642| 1.205| 0.723|15|19.5991|0.0085|       |       |
Gaia DR2 4657685942836810752|084.80170792755| 0.2537|-69.04894313557| 0.3374|4657685942836810752|   -0.3041| 0.2918|    1.596| 0.492|    1.260| 0.692| 0.000|18|19.1786|0.0052|17.6443|       |
Gaia DR2 4657685878405196416|084.82194545779| 0.3113|-69.05770431142| 0.6004|4657685878405196416|    0.6268| 0.4642|    4.389| 0.594|   -0.176| 1.482| 0.558|12|19.3459|0.0098|       |       |
Gaia DR2 4657685977222438912|084.80280081185| 0.6716|-69.03896477459| 0.9096|4657685977222438912|   -0.5704| 0.7919|   -0.549| 1.359|   -4.227| 1.918| 0.000|15|20.3012|0.0124|       |       |
Gaia DR2 4657685908502680064|084.82640172355| 0.2098|-69.04553610306| 0.2824|4657685908502680064|    0.0054| 0.2533|    2.204| 0.402|    1.315| 0.591| 0.332|18|18.9058|0.0043|17.8005|       |
Gaia DR2 4657685977222156288|084.81985599863| 0.2313|-69.03957261209| 0.3117|4657685977222156288|   -0.4387| 0.2884|    0.782| 0.458|    0.219| 0.673| 0.000|18|19.0649|0.0056|17.5786|       |
Gaia DR2 4657685981484374528|084.79541646995| 0.3933|-69.03473707728| 0.6818|4657685981484374528|    0.8170| 0.4831|    3.652| 0.798|    5.728| 1.283| 0.000|13|19.5942|0.0087|       |       |
Gaia DR2 4657685942836819840|084.80846709170| 0.1514|-69.05738124028| 0.1958|4657685942836819840|    0.2002| 0.1729|    2.413| 0.295|    0.472| 0.395| 0.000|18|18.4597|0.0036|17.0828|       |
Gaia DR2 4657685912785456256|084.86466945017| 0.1333|-69.05538089573| 0.1727|4657685912785456256|   -0.1073| 0.1540|    1.730| 0.257|    0.610| 0.333| 0.729|18|18.0010|0.0022|16.8178|       |
Gaia DR2 4657685912785728768|084.82123241810| 1.8028|-69.05025099889|13.8663|4657685912785728768|          |       |         |      |         |      | 0.000| 6|20.7235|0.0353|       |       |
Gaia DR2 4657685942836819072|084.80770683389| 0.3028|-69.05974007087| 0.3912|4657685942836819072|    0.0398| 0.3400|    1.828| 0.596|    0.839| 0.812| 0.000|17|19.3510|0.0071|       |       |
Gaia DR2 4657685977196565632|084.81692100899| 0.2432|-69.04828639093| 0.3105|4657685977196565632|    0.1433| 0.2903|   -0.993| 0.461|    1.869| 0.693| 0.000|17|19.0639|0.0049|17.7136|       |
Gaia DR2 4657685977222155904|084.80568622905| 0.2072|-69.03692621834| 0.2729|4657685977222155904|    0.0984| 0.2439|    1.890| 0.412|    1.147| 0.547| 0.000|18|18.8891|0.0048|17.3970|       |
Gaia DR2 4657685874143633280|084.83486233513| 0.4672|-69.05569274314| 0.6127|4657685874143633280|    0.2223| 0.5411|    1.088| 0.869|   -0.923| 1.293| 0.000|16|19.8699|0.0097|       |       |
Gaia DR2 4657685908503371264|084.83338682626| 0.7080|-69.04868006010| 0.8470|4657685908503371264|    1.6061| 0.7962|    0.377| 1.326|   -0.442| 1.859| 0.000|15|20.3193|0.0129|       |       |
Gaia DR2 4657685977222155648|084.80403214024| 0.3991|-69.04507960760| 0.5202|4657685977222155648|   -0.2524| 0.4680|    0.326| 0.752|   -0.872| 1.074| 0.000|17|19.6823|0.0074|17.7832|       |
Gaia DR2 4657685908503371136|084.83317894984| 0.9812|-69.04691064559| 1.0360|4657685908503371136|    0.1496| 0.9450|    1.823| 1.766|   -0.543| 2.127| 0.000|12|20.4268|0.0147|       |       |
Gaia DR2 4657685874143639808|084.86362681606| 0.3173|-69.06660423947| 0.3870|4657685874143639808|    0.4950| 0.3306|    2.245| 0.638|   -0.358| 0.789| 0.000|17|19.3115|0.0063|       |       |
Gaia DR2 4657685908502776576|084.82576305097| 0.8745|-69.05058135077| 1.1143|4657685908502776576|    0.4396| 1.0446|   -0.130| 1.638|    0.202| 2.713| 0.000|14|20.4993|0.0139|       |       |
Gaia DR2 4657685947145163520|084.78270245665| 0.0873|-69.05059424992| 0.1121|4657685947145163520|   -0.0978| 0.1029|    1.637| 0.167|   -0.087| 0.215| 0.381|18|17.4564|0.0027|16.1477|       |
Gaia DR2 4657685977222252160|084.81726630574| 0.7624|-69.04340169778| 1.0442|4657685977222252160|    1.1729| 0.9206|    0.732| 1.449|   -1.652| 2.583| 0.000|15|20.4543|0.0142|       |       |
Gaia DR2 4657685981484379520|084.79670684661| 0.1450|-69.04145784657| 0.1922|4657685981484379520|   -0.2236| 0.1685|    1.844| 0.277|    1.036| 0.372| 0.348|18|18.3591|0.0032|17.0317|       |
Gaia DR2 4657685874143682816|084.86086495417| 3.2032|-69.06899756387| 2.1443|4657685874143682816|          |       |         |      |         |      | 0.000| 6|20.8969|0.0287|       |       |
Gaia DR2 4657685947145164032|084.78549105296| 0.3263|-69.04859196479| 0.4287|4657685947145164032|   -0.1978| 0.3811|    1.076| 0.635|    0.534| 0.882| 0.000|18|19.4976|0.0069|17.6438|       |
Gaia DR2 4657685908503372544|084.83831059650| 0.4402|-69.04635704665| 0.5164|4657685908503372544|    0.5460| 0.4452|    0.314| 0.894|   -2.050| 1.089| 0.000|18|19.7340|0.0076|17.8363|       |
Gaia DR2 4657685908503372032|084.83664030692| 0.5723|-69.05328162365| 0.7734|4657685908503372032|    2.2611| 0.7114|    1.846| 1.054|   -3.110| 1.886| 0.000|15|20.1223|0.0130|       |       |
Gaia DR2 4657685908503373568|084.84342429222| 0.7354|-69.04691154952| 0.9410|4657685908503373568|   -1.1000| 0.8710|   -0.226| 1.350|    0.332| 2.094| 0.000|16|20.4138|0.0117|       |       |
Gaia DR2 4657685942862508928|084.78345938479| 0.6518|-69.04584869464| 0.7898|4657685942862508928|    0.6520| 0.7185|    4.524| 1.234|    1.541| 1.643| 0.000|14|20.1794|0.0131|       |       |
Gaia DR2 4657685947124660608|084.80785822958| 0.3017|-69.04873914957| 0.4051|4657685947124660608|    0.1660| 0.3488|    1.538| 0.583|    1.688| 0.829| 0.000|18|19.4035|0.0061|17.6540|       |
Gaia DR2 4657685977196567168|084.81917125168| 0.3211|-69.04288711763| 0.4443|4657685977196567168|   -0.6398| 0.3908|    2.398| 0.622|   -0.280| 1.016| 0.000|18|19.4875|0.0067|17.8688|       |
Gaia DR2 4657685874143636352|084.84800807136| 0.5719|-69.06666206075| 0.6250|4657685874143636352|    0.7224| 0.5703|   -1.065| 1.235|    1.487| 1.394| 0.000|16|19.9979|0.0109|       |       |
Gaia DR2 4657685947145158656|084.77844396904| 0.0719|-69.04491395586| 0.0885|4657685947145158656|    0.4509| 0.0825|    5.265| 0.134|   10.253| 0.168| 0.000|17|17.2419|0.0018|16.2028|       |
Gaia DR2 4657685874143673088|084.83228960195| 0.4821|-69.05735041429| 0.6295|4657685874143673088|    1.0225| 0.5852|    2.274| 0.904|    1.240| 1.468| 0.000|17|19.9299|0.0098|       |       |
Gaia DR2 4657685874143635712|084.84471224828| 0.5114|-69.06653131900| 0.5691|4657685874143635712|   -0.2115| 0.5264|    3.484| 1.080|    3.360| 1.244| 0.838|16|19.8611|0.0089|       |       |
Gaia DR2 4657685942862509312|084.78473524414| 0.6073|-69.04473374915| 0.7565|4657685942862509312|    0.5408| 0.6823|    1.652| 1.156|    1.897| 1.595| 0.000|14|20.1032|0.0111|       |       |
Gaia DR2 4657685874143636864|084.85232797056| 0.3548|-69.06810405139| 0.3934|4657685874143636864|    0.0762| 0.3494|    2.933| 0.747|    6.228| 0.814| 0.790|15|19.3228|0.0090|17.6012|       |
Gaia DR2 4657685908503374848|084.84830651050| 0.5093|-69.05333584248| 0.7008|4657685908503374848|   -0.1790| 0.6079|    0.772| 0.959|   -0.774| 1.525| 0.000|16|20.0242|0.0101|       |       |
Gaia DR2 4657685942862511744|084.80228209799| 0.3813|-69.05382675086| 0.4789|4657685942862511744|    0.2510| 0.4407|    1.420| 0.714|    0.713| 1.014| 0.000|17|19.6428|0.0072|17.7426|       |
Gaia DR2 4657685908452024064|084.85577046150| 0.3637|-69.05087401854| 0.4476|4657685908452024064|    0.1215| 0.4125|    1.266| 0.667|   -1.104| 0.934| 0.992|16|19.4795|0.0056|       |       |
Gaia DR2 4657685977222244992|084.77399451038| 0.4517|-69.03829475354| 0.5735|4657685977222244992|   -0.4614| 0.4985|    2.314| 0.849|    1.413| 1.183| 0.000|18|19.8042|0.0088|       |       |
Gaia DR2 4657685874117377024|084.83893456540| 1.6278|-69.06204746513| 1.2179|4657685874117377024|   -0.7807| 1.2048|    0.185| 3.825|    4.444| 3.063| 0.000|12|20.7075|0.0188|       |       |
Gaia DR2 4657685942862506368|084.77284187942| 0.7354|-69.04816144377| 1.4647|4657685942862506368|          |       |         |      |         |      | 0.391|13|20.1243|0.0133|       |       |
Gaia DR2 4657685942862505984|084.77143709053| 0.6293|-69.04796533349| 0.9454|4657685942862505984|   -0.3768| 0.7360|    2.226| 1.234|    0.269| 1.900| 0.000|16|20.1886|0.0110|       |       |
Gaia DR2 4657685874117359360|084.82642960938| 0.3019|-69.05810448375| 0.4010|4657685874117359360|    0.4091| 0.3621|    1.408| 0.590|   -1.064| 0.918| 0.897|18|19.3440|0.0074|       |       |
Gaia DR2 4657685874143679104|084.84971433342| 1.1999|-69.06790248463| 0.9329|4657685874143679104|    0.5075| 0.8743|    5.673| 3.269|   -3.904| 2.213| 0.000|12|20.4358|0.0174|       |       |
Gaia DR2 4657685908452024192|084.83651354353| 0.2528|-69.04914590774| 0.3180|4657685908452024192|   -0.2063| 0.2892|    0.863| 0.475|    0.649| 0.660| 0.000|17|19.1060|0.0045|17.7138|       |
Gaia DR2 4657685977222245376|084.77612564705| 0.3726|-69.03744679998| 0.5180|4657685977222245376|   -0.4283| 0.4444|    0.770| 0.727|    1.092| 1.050| 0.000|18|19.7085|0.0074|       |       |
Gaia DR2 4657685874143569280|084.82560940511| 4.7791|-69.05570674272| 2.7129|4657685874143569280|          |       |         |      |         |      | 0.000| 6|21.0148|0.0447|       |       |
Gaia DR2 4657685908503420416|084.85801319233| 0.8965|-69.04984180697| 1.0798|4657685908503420416|   -0.9248| 1.0442|    1.286| 1.624|    0.333| 2.438| 0.603|11|20.5588|0.0151|       |       |
Gaia DR2 4657686114612330240|084.71184064715| 0.1160|-69.04538670039| 0.1638|4657686114612330240|    0.3183| 0.1462|    1.966| 0.234|    0.298| 0.296| 0.000|17|17.9822|0.0035|16.5514|       |
Gaia DR2 4657686114635389312|084.67708360937| 0.2475|-69.03662435895| 0.3408|4657686114635389312|   -0.7466| 0.3292|    1.802| 0.463|    1.465| 0.629| 0.000|16|18.9987|0.0062|17.2159|       |
Gaia DR2 4657686050204349824|084.76339462121| 1.6230|-69.05657195930| 2.6304|4657686050204349824|          |       |         |      |         |      | 0.000| 6|20.6909|0.0292|       |       |
Gaia DR2 4657686011581855488|084.76094176979| 0.0940|-69.07062271582| 0.1116|4657686011581855488|   -0.1072| 0.1009|    1.839| 0.179|    0.769| 0.211| 0.474|18|17.2960|0.0049|15.8926|       |
Gaia DR2 4657686045941893248|084.74860487295| 0.8180|-69.04999589493| 1.0584|4657686045941893248|   -0.7063| 0.9181|    3.658| 1.462|    3.019| 2.160| 0.000|13|20.3471|0.0183|       |       |
Gaia DR2 4657686114612322688|084.68812320348| 0.1394|-69.03842336195| 0.1780|4657686114612322688|   -0.1978| 0.1626|    1.725| 0.261|    1.258| 0.344| 0.168|17|18.2861|0.0037|16.7880|       |
Gaia DR2 4657686114661310208|084.69266349971| 0.5129|-69.03781981600| 0.7417|4657686114661310208|   -0.1024| 0.6208|    0.367| 0.987|    0.138| 1.569| 0.000|14|19.9590|0.0159|       |       |
Gaia DR2 4657686011556242176|084.74675883761| 0.1195|-69.06045956613| 0.1496|4657686011556242176|   -0.0549| 0.1311|    1.951| 0.226|    0.833| 0.268| 0.409|17|17.7723|0.0042|16.6348|       |
Gaia DR2 4657686114661304960|084.68957956713| 0.5657|-69.03830153396| 0.9354|4657686114661304960|          |       |         |      |         |      | 0.000|12|20.0533|0.0157|       |       |
Gaia DR2 4657686045915966080|084.73017920793| 0.1150|-69.05345508319| 0.1538|4657686045915966080|   -0.0242| 0.1338|    1.888| 0.222|    1.066| 0.289| 0.323|18|17.9782|0.0037|16.8081|       |
Gaia DR2 4657686118922957312|084.70461971883| 0.2030|-69.03575075545| 0.3081|4657686118922957312|    0.5165| 0.2580|    2.251| 0.393|    0.919| 0.553| 0.000|16|18.8648|0.0051|17.3701|       |
Gaia DR2 4657686118943607296|084.69458684218| 0.2699|-69.03221189056| 0.4685|4657686118943607296|   -0.4098| 0.3737|    1.756| 0.528|    0.524| 0.759| 0.000|16|19.2387|0.0060|17.5498|       |
Gaia DR2 4657686045941903104|084.76450372369| 0.4187|-69.05066459439| 0.5438|4657686045941903104|   -0.1785| 0.4854|    1.296| 0.784|    0.119| 1.129| 0.000|15|19.7127|0.0088|       |       |
Gaia DR2 4657686045915968896|084.73373927308| 0.4751|-69.04796575747| 0.6415|4657686045915968896|    0.4543| 0.5742|    3.136| 0.920|    0.154| 1.257| 0.000|17|19.9030|0.0116|       |       |
Gaia DR2 4657686114635392384|084.67965320799| 0.0718|-69.03222972946| 0.0915|4657686114635392384|    0.1425| 0.0833|    1.771| 0.137|    0.450| 0.171| 0.384|18|17.0216|0.0021|16.4612|       |
Gaia DR2 4657686015844622976|084.71967427455| 1.3776|-69.05904030708| 1.3795|4657686015844622976|   -0.6651| 1.5042|    1.398| 2.387|    1.148| 2.670| 0.000|11|20.4971|0.0250|       |       |
Gaia DR2 4657686080301441664|084.71256016917| 0.4496|-69.06121727338| 0.4285|4657686080301441664|   -0.0399| 0.4149|    2.579| 0.910|    1.395| 0.862| 0.000|16|19.4022|0.0106|       |       |
Gaia DR2 4657686050204752384|084.76662615503| 9.8929|-69.05048481579| 6.5546|4657686050204752384|          |       |         |      |         |      | 0.000| 5|20.8109|0.0334|       |       |
Gaia DR2 4657686084584084480|084.71342838385| 0.1353|-69.06028169454| 0.1561|4657686084584084480|    0.0559| 0.1426|    1.772| 0.278|    0.573| 0.302| 0.000|17|18.0969|0.0044|16.7918|       |
Gaia DR2 4657686045892862464|084.76096937619| 0.1791|-69.05747312679| 0.2619|4657686045892862464|   -0.6284| 0.2073|    0.970| 0.349|    1.313| 0.509| 0.336|17|18.6660|0.0058|16.8856|       |
Gaia DR2 4657686114661154560|084.68196882392| 0.1799|-69.03781480167| 0.2389|4657686114661154560|    0.4385| 0.2188|    1.971| 0.338|    0.375| 0.453| 0.341|16|18.5969|0.0052|17.0278|       |
Gaia DR2 4657686045941628416|084.73079760540| 0.2362|-69.05068929259| 0.2791|4657686045941628416|    0.4925| 0.2619|    1.060| 0.476|    1.999| 0.544| 0.892|16|18.7463|0.0061|16.9642|       |
Gaia DR2 4657686011581890304|084.73384108063| 0.1978|-69.06124551502| 0.2064|4657686011581890304|   -0.4747| 0.1841|    1.735| 0.369|    1.796| 0.390| 0.641|16|18.2700|0.0055|16.7371|       |
Gaia DR2 4657686114661319680|084.69857979342| 1.7450|-69.03479672657| 3.0991|4657686114661319680|          |       |         |      |         |      | 0.000| 7|20.6962|0.0302|       |       |
Gaia DR2 4657686114661085824|084.67640139764| 0.2511|-69.03574510276| 0.3357|4657686114661085824|    0.1489| 0.3108|    2.032| 0.465|    1.477| 0.608| 0.487|16|19.0070|0.0061|       |       |
Gaia DR2 4657686080301351296|084.68320037022| 0.0985|-69.05092163933| 0.1284|4657686080301351296|    0.1654| 0.1182|    2.054| 0.190|    0.666| 0.249| 0.521|18|17.5358|0.0037|16.3222|       |
Gaia DR2 4657686080301363712|084.71082131624| 0.3124|-69.06054239444| 0.2978|4657686080301363712|   -0.2024| 0.3265|    1.048| 0.578|    1.468| 0.643| 0.000|16|19.1093|0.0187|       |       |
Gaia DR2 4657686080301351552|084.68401558903| 0.1308|-69.04978242465| 0.1687|4657686080301351552|   -0.2508| 0.1506|    1.587| 0.252|    0.567| 0.320| 0.758|18|17.9238|0.0047|16.4768|       |
Gaia DR2 4657686080275674496|084.69848416529| 0.2262|-69.05372116209| 0.3003|4657686080275674496|   -0.1360| 0.2628|    2.100| 0.445|    0.726| 0.585| 0.941|18|18.8340|0.0070|       |       |
Gaia DR2 4657686080275682176|084.70722753205| 0.2103|-69.05859637963| 0.2598|4657686080275682176|   -0.3489| 0.2511|    1.553| 0.401|    0.505| 0.505| 0.000|17|18.7604|0.0071|17.2860|       |
Gaia DR2 4657686118924087424|084.68286876030| 3.7387|-69.02992196287| 2.0887|4657686118924087424|          |       |         |      |         |      | 0.000|10|20.9411|0.0326|       |       |
Gaia DR2 4657686114661532160|084.68117890367| 1.5240|-69.02999469088| 1.2214|4657686114661532160|          |       |         |      |         |      | 0.000|11|20.5366|0.0239|       |       |
Gaia DR2 4657686114661177472|084.70658196099| 0.3725|-69.04616887767| 0.5715|4657686114661177472|   -0.2741| 0.4366|    1.350| 0.731|    0.490| 1.031| 0.935|15|19.3684|0.0095|       |       |
Gaia DR2 4657686080301423488|084.68791624975| 0.2154|-69.05453990755| 0.2881|4657686080301423488|   -0.0851| 0.2533|    2.447| 0.417|    1.444| 0.554| 0.954|18|18.7766|0.0075|       |       |
Gaia DR2 4657686050203821312|084.74997427034| 0.6630|-69.05266358979| 0.7118|4657686050203821312|   -0.4046| 0.7968|    0.915| 1.229|   -0.056| 2.675| 0.869| 7|19.6298|0.0120|       |       |
Gaia DR2 4657686114635409280|084.69485065076| 0.2613|-69.03988717425| 0.3255|4657686114635409280|   -0.2568| 0.3171|    2.247| 0.495|    0.121| 0.630| 0.941|17|18.9830|0.0067|       |       |
Gaia DR2 4657686084584016640|084.69328541014| 0.0724|-69.05371544500| 0.0875|4657686084584016640|    0.1127| 0.0824|    1.993| 0.133|    0.053| 0.165| 0.341|17|17.0426|0.0023|15.5666|       |
Gaia DR2 4657686114635409664|084.69511722735| 0.1859|-69.03834429767| 0.2647|4657686114635409664|    0.2940| 0.2342|    2.060| 0.351|   -0.636| 0.482| 0.255|16|18.6855|0.0046|17.0750|       |
Gaia DR2 4657686050224350720|084.72898478215| 0.0854|-69.05096349978| 0.1085|4657686050224350720|    0.2802| 0.0964|    1.934| 0.168|    0.704| 0.203| 0.226|17|17.4506|0.0029|16.5540|       |
Gaia DR2 4657686114661155968|084.68369044723| 0.2525|-69.03824605082| 0.3114|4657686114661155968|    0.5789| 0.2936|    2.512| 0.468|    3.806| 0.615| 0.987|17|18.9152|0.0078|17.3620|       |
Gaia DR2 4657686080275679232|084.70324214233| 0.1148|-69.05212103073| 0.1410|4657686080275679232|    0.0369| 0.1241|    1.720| 0.231|    0.696| 0.268| 0.489|18|17.7503|0.0038|16.5762|       |
Gaia DR2 4657686118943588608|084.67760357643| 0.1406|-69.03128922928| 0.1864|4657686118943588608|    0.1463| 0.1641|    1.138| 0.270|    0.707| 0.356| 0.610|18|18.1980|0.0036|17.0037|       |
Gaia DR2 4657686080301437184|084.70376175377| 0.3000|-69.05527155866| 0.3555|4657686080301437184|    0.4029| 0.3713|    1.816| 0.587|    0.430| 0.701| 0.744|16|19.1586|0.0087|       |       |
Gaia DR2 4657686114661169408|084.69501782389| 0.2827|-69.03652046564| 0.4102|4657686114661169408|    0.3029| 0.3518|    7.141| 0.541|   -4.090| 0.749| 0.000|16|19.2279|0.0063|17.5390|       |
Gaia DR2 4657686114635430272|084.71700520979| 0.2495|-69.04887662326| 0.2939|4657686114635430272|    0.0851| 0.2935|    1.776| 0.472|    1.159| 0.576| 0.151|15|18.9405|0.0065|17.0880|       |
Gaia DR2 4657686080301438720|084.70554905829| 0.5335|-69.05871439982| 0.6425|4657686080301438720|   -0.8233| 0.6727|    1.326| 1.108|    1.773| 1.290| 0.000|15|19.8323|0.0146|       |       |
Gaia DR2 4657686114661092096|084.68714641888| 0.1487|-69.03904832637| 0.2229|4657686114661092096|    0.0499| 0.1808|    1.560| 0.278|    1.014| 0.420| 0.527|15|18.2568|0.0039|17.0805|       |
Gaia DR2 4657686015864850944|084.72152607744| 0.6565|-69.06268386326| 0.7357|4657686015864850944|   -0.9378| 0.6341|    1.383| 1.531|   -0.318| 1.373| 0.000|15|19.8722|0.0156|       |       |
Gaia DR2 4657686114661177984|084.70820961397| 0.3335|-69.04114782309| 0.5021|4657686114661177984|    0.1396| 0.4357|    1.468| 0.635|    0.974| 0.919| 0.406|16|19.4796|0.0076|       |       |
Gaia DR2 4657686080301348992|084.67924104578| 0.2060|-69.04795752181| 0.2624|4657686080301348992|    0.0548| 0.2526|    1.996| 0.387|    0.941| 0.523| 0.914|17|18.6541|0.0060|       |       |
Gaia DR2 4657686080301440768|084.71122667275| 0.2828|-69.05926677961| 0.3465|4657686080301440768|   -0.1822| 0.3317|    1.334| 0.552|    2.091| 0.684| 0.000|17|19.1355|0.0102|17.4464|       |
Gaia DR2 4657686118943591680|084.67578084814| 0.1234|-69.03797391095| 0.1592|4657686118943591680|   -0.2992| 0.1516|    1.759| 0.224|    0.377| 0.290| 0.519|16|17.8088|0.0029|16.5105|       |
Gaia DR2 4657686114612323456|084.69080478461| 0.1817|-69.04288563660| 0.2325|4657686114612323456|    0.0684| 0.2100|    1.601| 0.355|    1.050| 0.451| 0.920|17|18.4449|0.0049|       |       |
Gaia DR2 4657686015864618752|084.73137699856| 0.2175|-69.06257418259| 0.2458|4657686015864618752|   -0.0391| 0.2066|    1.627| 0.432|    0.682| 0.475| 0.478|16|18.5855|0.0068|16.7526|       |
Gaia DR2 4657686114635426048|084.71307670712| 0.1235|-69.04850931875| 0.1668|4657686114635426048|    0.1233| 0.1476|    1.859| 0.243|    0.727| 0.296| 0.000|15|17.9659|0.0036|16.7972|       |
Gaia DR2 4657686015864622336|084.74352885660| 0.4127|-69.05810199963| 0.5781|4657686015864622336|   -0.7633| 0.4957|    0.908| 0.794|    0.803| 1.130| 0.423|17|19.7353|0.0110|       |       |
Gaia DR2 4657686118943601792|084.68966384291| 0.5753|-69.03221488713| 0.9130|4657686118943601792|    0.0909| 0.7576|    2.123| 1.027|   -1.303| 1.550| 0.874|15|19.9645|0.0114|       |       |
Gaia DR2 4657686011581889280|084.72816742797| 0.2212|-69.05782544538| 0.2875|4657686011581889280|   -0.1621| 0.2506|    2.154| 0.437|    1.111| 0.565| 0.657|17|18.8710|0.0069|17.0102|       |
Gaia DR2 4657686114661320192|084.69872270820| 0.7987|-69.03327429498| 1.2085|4657686114661320192|   -2.2047| 1.1198|   -2.571| 1.525|    5.777| 2.770| 0.000|15|20.4563|0.0140|       |       |
Gaia DR2 4657686114609791872|084.69998563722| 0.1580|-69.03676098284| 0.2478|4657686114609791872|   -0.3848| 0.1955|    1.653| 0.296|    1.726| 0.442| 0.000|15|18.4271|0.0041|17.3799|       |
Gaia DR2 4657686011581968512|084.72018910807| 0.9167|-69.06002343345| 0.8983|4657686011581968512|   -0.5167| 0.9676|    3.914| 1.871|    2.125| 1.765| 0.000|12|20.1176|0.0154|       |       |
Gaia DR2 4657686045941629568|084.75205273415| 0.1948|-69.05604144236| 0.2624|4657686045941629568|   -0.2720| 0.2215|    1.888| 0.375|    1.111| 0.502| 0.699|17|18.6516|0.0056|16.8978|       |
