#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T11:28:14 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=1000	
#INFO	queryParameters=40	
#-oc.form=dec
#-out.max=1000
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#RA_ICRS=!=
#-out=e_RA_ICRS
#e_RA_ICRS=!=
#-out=DE_ICRS
#DE_ICRS=!=
#-out=e_DE_ICRS
#e_DE_ICRS=!=
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#pmRA=!= , <2 , >-2
#-out=e_pmRA
#e_pmRA=!= , <0.07
#-out=pmDE
#pmDE=!= , <2
#-out=e_pmDE
#e_pmDE=!= , <0.07
#-out=epsi
#epsi=!= , <1
#-out=Nper
#Nper=!= , >=5
#-out=Gmag
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657676047254630016|084.93732310654| 0.5028|-69.18194578379| 0.6099|4657676047254630016|    0.3670| 0.5270|    1.204| 1.200|   -0.605| 1.398| 0.000|18|20.2675|0.0082|18.5355|       |
Gaia DR2 4657676047254630272|084.93972915802| 0.6303|-69.18761279542| 0.7492|4657676047254630272|    0.2020| 0.6626|    2.508| 1.616|   -0.178| 1.792| 0.523|16|20.4699|0.0094|18.4443|       |
Gaia DR2 4657675978535228160|085.00219630072| 0.7167|-69.20639770425| 0.8143|4657675978535228160|    0.3889| 0.7771|    0.334| 2.291|    1.126| 2.054| 0.000|15|20.5659|0.0095|18.8902|       |
Gaia DR2 4657675978535164928|084.99294330434| 0.5061|-69.19486993029| 0.6251|4657675978535164928|   -0.4436| 0.5324|    3.456| 1.353|   -0.113| 1.563| 0.000|16|20.2599|0.0075|18.6156|       |
Gaia DR2 4657676047221928704|084.95154960452| 0.4265|-69.18437299268| 0.5061|4657676047221928704|    0.0748| 0.4427|    0.565| 0.988|    0.638| 1.131| 0.865|17|19.9751|0.0060|18.2666|       |
Gaia DR2 4657675978535165056|084.99380631301| 0.9743|-69.19951836464| 0.9518|4657675978535165056|   -4.1261| 0.8761|   -4.935| 1.998|   -5.924| 2.561| 2.114|15|20.6120|0.0140|18.6810|       |
Gaia DR2 4657676081559440512|084.94621045118| 0.1513|-69.16951482949| 0.1777|4657676081559440512|    0.0453| 0.1592|    1.733| 0.320|    1.021| 0.340| 0.000|18|18.5580|0.0023|17.5950|       |
Gaia DR2 4657675978535225216|084.99254991326| 0.7530|-69.19896801346| 0.9133|4657675978535225216|    0.6364| 0.7368|    2.877| 1.774|    1.049| 2.121| 0.000|16|20.6787|0.0106|18.8017|       |
Gaia DR2 4657676051539398016|084.97331970212| 0.8466|-69.18961797621| 1.2255|4657676051539398016|   -0.2602| 0.7543|   -1.013| 2.062|   -1.691| 2.912| 0.000|12|20.2493|0.0120|18.3411|       |
Gaia DR2 4657675978535164032|084.98985275793| 0.4672|-69.20069174625| 0.5654|4657675978535164032|   -0.2735| 0.4953|    2.389| 1.095|   -0.084| 1.352| 0.000|18|20.2088|0.0069|18.5488|       |
Gaia DR2 4657676012894962176|084.98777494078| 1.5275|-69.18422019973| 1.7005|4657676012894962176|   -3.2531| 1.6735|   -6.749| 2.828|   -1.818| 4.598| 0.000|11|20.8979|0.0212|       |       |
Gaia DR2 4657676051539392768|084.95482242777| 0.0803|-69.19504513800| 0.0938|4657676051539392768|    0.1715| 0.0887|    1.530| 0.159|    0.664| 0.175| 0.704|19|16.8080|0.0017|16.0708|       |
Gaia DR2 4657675978535163264|084.98639675678| 0.4222|-69.20148346946| 0.4240|4657675978535163264|    0.1661| 0.3711|    0.860| 0.947|   -0.709| 0.844| 0.000|16|19.7220|0.0044|18.5454|       |
Gaia DR2 4657676081614378496|084.98598504123| 0.4395|-69.17941720678| 0.5482|4657676081614378496|    0.6799| 0.4650|    1.114| 1.049|    0.192| 1.326| 0.000|16|20.1189|0.0071|18.4700|       |
Gaia DR2 4657676012862430336|085.01957421379| 0.2925|-69.19211796557| 0.3569|4657676012862430336|   -0.2314| 0.2999|    1.465| 0.676|    1.198| 0.722| 0.000|16|19.3861|0.0046|18.0091|       |
Gaia DR2 4657676012894902144|084.98725826331| 0.5345|-69.18099470362| 0.6560|4657676012894902144|    0.9364| 0.5580|    2.565| 1.274|    2.337| 1.637| 0.000|18|20.3545|0.0087|18.5685|       |
Gaia DR2 4657676081614377216|084.97907087616| 0.3140|-69.18728848998| 0.3801|4657676081614377216|   -0.2198| 0.3146|    2.048| 0.695|    0.600| 0.769| 0.405|18|19.6094|0.0043|18.2436|       |
Gaia DR2 4657676081616356736|084.95765107525| 0.8597|-69.17187318502| 0.9516|4657676081616356736|    0.3070| 0.8099|   -0.076| 2.176|   -8.783| 2.667| 0.000|15|20.7388|0.0158|       |       |
Gaia DR2 4657676081614377600|084.98126627553| 0.3528|-69.18350060642| 0.4177|4657676081614377600|   -1.0048| 0.3506|    1.647| 0.776|    2.777| 0.890| 0.000|18|19.7607|0.0052|18.1285|       |
Gaia DR2 4657676081614377728|084.98240445203| 0.4287|-69.17905410364| 0.5208|4657676081614377728|    1.0312| 0.4541|    1.263| 1.015|   -1.139| 1.264| 0.000|18|20.0645|0.0069|18.6773|       |
Gaia DR2 4657676012839901696|085.01530258920| 0.1979|-69.19466754543| 0.2648|4657676012839901696|    0.0421| 0.2229|    1.111| 0.418|    0.338| 0.514| 0.000|19|18.9651|0.0036|18.0600|       |
Gaia DR2 4657676081616357248|084.95821702802| 1.2742|-69.17288493236| 1.0491|4657676081616357248|    0.8373| 1.0078|   -1.667| 2.759|   -3.480| 2.675| 0.000|13|20.7591|0.0156|       |       |
Gaia DR2 4657675982798505984|085.01101278247| 0.3117|-69.20484527025| 0.3706|4657675982798505984|    0.0303| 0.3166|    1.539| 0.674|    0.400| 0.749| 0.000|18|19.6079|0.0042|18.3870|       |
Gaia DR2 4657676051539393408|084.96399663555| 0.3142|-69.18674232657| 0.3703|4657676051539393408|    0.2641| 0.3134|    1.580| 0.684|    0.862| 0.743| 0.000|18|19.6180|0.0050|18.1745|       |
Gaia DR2 4657676085899122176|084.95078997564| 0.0967|-69.17062463172| 0.1037|4657676085899122176|    0.0939| 0.0982|    1.996| 0.200|    0.948| 0.198| 0.000|17|17.7400|0.0015|16.8098|       |
Gaia DR2 4657676047254638336|084.97644696424| 0.3098|-69.19176357653| 0.3799|4657676047254638336|   -0.2083| 0.3162|    3.118| 0.718|    2.826| 0.798| 0.640|17|19.5650|0.0047|18.0957|       |
Gaia DR2 4657676047254636544|084.96608916079| 0.3540|-69.19715595948| 0.4414|4657676047254636544|   -0.8389| 0.3527|    0.667| 0.793|   -0.456| 0.915| 0.267|18|19.7651|0.0050|17.9882|       |
Gaia DR2 4657676085899128192|084.96270263430| 0.3841|-69.18012141405| 0.4342|4657676085899128192|    0.1002| 0.3731|    1.355| 0.827|    0.991| 0.877| 0.693|18|19.8172|0.0054|18.2539|       |
Gaia DR2 4657675978535236352|085.02436622516| 0.8444|-69.20279789465| 1.1890|4657675978535236352|   -1.5076| 0.8799|    3.256| 1.982|    1.512| 2.575| 0.000|15|20.7373|0.0106|18.9613|       |
Gaia DR2 4657676081614375680|084.97032177190| 0.4265|-69.18066861015| 0.4905|4657676081614375680|   -0.1995| 0.4096|    2.166| 0.964|   -0.699| 1.009| 0.000|18|19.9905|0.0060|18.4674|       |
Gaia DR2 4657676047254635520|084.96049829792| 0.6247|-69.18673124523| 0.6593|4657676047254635520|    0.1608| 0.6145|    3.326| 1.597|   -2.283| 1.519| 0.000|16|20.3603|0.0103|       |       |
Gaia DR2 4657676047254635904|084.96153434969| 0.8129|-69.18980030775| 0.8557|4657676047254635904|   -0.4146| 0.7539|    0.533| 1.944|    1.791| 1.959| 1.611|14|20.5533|0.0093|       |       |
Gaia DR2 4657676051539389312|084.95437202267| 0.7765|-69.18612817285| 0.9351|4657676051539389312|   -1.9574| 0.8785|   -0.490| 1.564|    2.844| 1.784| 7.207|18|19.7576|0.0087|18.2658|       |
Gaia DR2 4657675982820270080|085.01605815677| 0.5521|-69.20077210351| 0.6408|4657675982820270080|    0.6819| 0.5432|    2.515| 1.343|   -0.043| 1.526| 0.000|17|20.3197|0.0080|18.7783|       |
Gaia DR2 4657676047254634880|084.95695756326| 0.5767|-69.18390224368| 0.6646|4657676047254634880|   -1.1892| 0.5890|    3.569| 1.550|    1.854| 1.536| 0.000|17|20.3560|0.0089|18.5286|       |
Gaia DR2 4657676012839886976|085.02241669831| 0.1058|-69.19993746875| 0.1301|4657676012839886976|   -0.1114| 0.1151|    1.963| 0.234|    0.238| 0.263| 0.208|18|18.0836|0.0017|17.1855|       |
Gaia DR2 4657676085877655040|084.95139588190| 0.3135|-69.17308538228| 0.3486|4657676085877655040|   -0.1595| 0.3045|    2.055| 0.691|    2.243| 0.695| 0.000|17|19.5479|0.0051|18.1868|       |
Gaia DR2 4657676047254635264|084.95874200987| 0.7000|-69.18622047623| 0.7196|4657676047254635264|   -1.9113| 0.6402|   -4.218| 1.560|   -2.694| 1.645| 0.000|16|20.4078|0.0113|18.4365|       |
Gaia DR2 4657676081614373760|084.95939949734| 0.4245|-69.17979263473| 0.5170|4657676081614373760|    0.1016| 0.4489|    2.264| 1.005|    2.432| 1.186| 0.290|18|20.0515|0.0074|18.5142|       |
Gaia DR2 4657676085877659520|084.95490388737| 0.5152|-69.17887033779| 0.5367|4657676085877659520|   -0.3586| 0.4909|    3.761| 1.134|   -0.747| 1.079| 1.446|18|19.9812|0.0076|18.2985|       |
Gaia DR2 4657676085899125376|084.95506145899| 0.4601|-69.17844487150| 0.5089|4657676085899125376|   -0.0695| 0.4570|    0.664| 1.184|    2.536| 1.147| 0.000|15|20.0196|0.0092|18.1746|       |
Gaia DR2 4657676012894971648|085.01703407579| 1.1951|-69.18770347977| 1.2835|4657676012894971648|   -1.4438| 1.0294|    0.259| 2.858|    2.431| 3.110| 0.000|12|20.8626|0.0162|19.1122|       |
Gaia DR2 4657676081561925504|084.96120003814| 0.2653|-69.17365630915| 0.2968|4657676081561925504|    0.2089| 0.2591|    1.869| 0.576|    1.182| 0.586| 0.000|17|19.3381|0.0042|17.9301|       |
Gaia DR2 4657676081561924352|084.94992977977| 0.2111|-69.17523394209| 0.2465|4657676081561924352|    0.3628| 0.2175|    1.147| 0.456|    0.743| 0.477| 0.431|18|19.0187|0.0028|17.7128|       |
Gaia DR2 4657676012894970752|085.01445773942| 0.6864|-69.18982085233| 0.7362|4657676012894970752|   -0.5991| 0.6457|    0.254| 1.511|    0.014| 1.750| 0.000|17|20.4265|0.0087|18.7107|       |
Gaia DR2 4657676081561922688|084.98039975994| 0.1260|-69.18170317532| 0.1514|4657676081561922688|    0.0878| 0.1339|    1.587| 0.263|    0.320| 0.299| 0.000|19|18.3158|0.0020|17.4231|       |
Gaia DR2 4657676012839910656|085.01705239675| 0.2160|-69.19090215936| 0.2542|4657676012839910656|   -0.1556| 0.2253|    1.727| 0.463|    0.668| 0.514| 0.641|18|19.0501|0.0032|17.7223|       |
Gaia DR2 4657676012862363136|085.00125005870| 0.5355|-69.18381957686| 0.6748|4657676012862363136|   -0.2245| 0.5974|    1.943| 1.217|    0.946| 1.679| 1.690|18|20.2778|0.0090|18.4618|       |
Gaia DR2 4657675978502623744|084.99934065511| 0.4128|-69.19835875957| 0.4756|4657675978502623744|    0.5176| 0.3993|    2.667| 0.946|    0.663| 1.009| 0.000|17|19.9321|0.0056|18.4425|       |
Gaia DR2 4657676085877653504|084.95121394218| 1.3189|-69.17025220637| 0.8739|4657676085877653504|    0.8062| 0.9789|   -1.309| 2.682|    4.073| 1.730| 4.164|12|20.1380|0.0160|       |       |
Gaia DR2 4657676047199646976|084.93962739132| 0.1966|-69.18938923539| 0.2364|4657676047199646976|    0.2111| 0.2079|    1.549| 0.442|    1.718| 0.467| 0.444|18|18.9912|0.0036|17.8429|       |
Gaia DR2 4657676081614431744|084.96423232603| 1.2883|-69.17825043020| 1.2427|4657676081614431744|   -1.0076| 1.0554|    2.819| 2.626|    1.068| 3.045| 0.000|14|20.8380|0.0142|18.9539|       |
Gaia DR2 4657676051517930624|084.95427303427| 0.3668|-69.19481360765| 0.6346|4657676051517930624|   -0.5988| 0.3453|    0.237| 0.828|    0.670| 1.188| 0.775|12|19.3377|0.0064|       |       |
Gaia DR2 4657676012894971136|085.01493443708| 1.1129|-69.18853357655| 1.0967|4657676012894971136|   -1.9560| 0.8844|   -0.823| 2.718|    3.257| 2.667| 0.000|14|20.8022|0.0128|       |       |
Gaia DR2 4657676012894906880|085.02097554534| 0.3687|-69.18757790028| 0.4350|4657676012894906880|   -0.1698| 0.3730|    0.884| 0.809|    0.308| 0.924| 0.000|18|19.8417|0.0052|18.3111|       |
Gaia DR2 4657676051517931008|084.96410040992| 0.2434|-69.18597611278| 0.2906|4657676051517931008|    0.1510| 0.2529|    1.842| 0.530|    0.292| 0.599| 0.000|18|19.2862|0.0038|18.0242|       |
Gaia DR2 4657676012894907136|085.02190428345| 0.6806|-69.19769799237| 0.7643|4657676012894907136|    1.5889| 0.6389|   -1.932| 1.796|   -0.052| 1.848| 0.000|15|20.5135|0.0105|18.6916|       |
Gaia DR2 4657676051518788864|084.95017795475| 1.2235|-69.18708447005| 1.9518|4657676051518788864|   -2.6017| 1.3949|    6.308| 2.907|    4.217| 3.579| 0.000|11|20.8724|0.0196|       |       |
Gaia DR2 4657676081581685632|084.95674130174| 0.2531|-69.17462879315| 0.2930|4657676081581685632|    0.6544| 0.2480|    0.991| 0.575|    1.714| 0.605| 0.000|18|19.2849|0.0079|18.2599|       |
Gaia DR2 4657676085899127040|084.95601800271| 0.4606|-69.18183568183| 0.6040|4657676085899127040|   -0.4226| 0.5125|    1.942| 1.045|    2.739| 1.273| 0.000|17|20.1234|0.0072|18.4594|       |
Gaia DR2 4657676120238098816|084.90546780213| 0.4136|-69.19646008996| 0.6687|4657676120238098816|    0.3289| 0.5464|    2.037| 0.838|    1.334| 1.116| 1.810| 9|19.2029|0.0049|17.6146|       |
Gaia DR2 4657676223316543104|084.84950716751| 0.1660|-69.17569827797| 0.1880|4657676223316543104|    0.2492| 0.1729|   -0.095| 0.355|    7.728| 0.365| 0.427|18|18.4687|0.0033|17.3137|       |
Gaia DR2 4657676154619036544|084.90832811288| 1.0568|-69.19479469030| 1.4553|4657676154619036544|    1.6982| 1.0439|   -7.323| 3.006|    1.875| 3.181| 4.528|11|20.4414|0.0176|       |       |
Gaia DR2 4657676115941218176|084.89344696776| 0.5910|-69.19330708591| 0.7398|4657676115941218176|    1.0801| 0.6210|   10.947| 1.482|   20.101| 1.574| 0.000|17|20.4310|0.0103|18.3194|       |
Gaia DR2 4657676188956818560|084.85414797025| 0.3945|-69.19363086055| 0.6523|4657676188956818560|    0.6087| 0.4874|   -0.896| 0.925|   13.424| 1.766| 1.833| 9|18.9517|0.0073|       |       |
Gaia DR2 4657676120258856576|084.91129943065| 0.1932|-69.19925693021| 0.2259|4657676120258856576|   -0.2715| 0.2084|    2.904| 0.416|    0.732| 0.449| 0.527|18|18.8385|0.0036|       |       |
Gaia DR2 4657676154618594816|084.91458998952| 0.0265|-69.19646224388| 0.0284|4657676154618594816|    0.0381| 0.0286|    1.747| 0.051|    0.672| 0.053| 0.251|18|13.3458|0.0019|12.1577|       |
Gaia DR2 4657676223317328000|084.84252926250| 1.0817|-69.17942609983| 1.3316|4657676223317328000|   -0.5889| 0.9660|    4.652| 2.576|    1.232| 2.818| 1.407|14|20.6628|0.0167|       |       |
Gaia DR2 4657676154618595968|084.92411399810| 0.0269|-69.19194495114| 0.0304|4657676154618595968|   -0.0815| 0.0278|    1.834| 0.052|    0.538| 0.055| 0.235|17|13.3953|0.0019|12.2221| 254.07| 0.63
Gaia DR2 4657676188956816512|084.85727708759| 0.0430|-69.19334368158| 0.0555|4657676188956816512|    0.9841| 0.0636|    1.156| 0.082|    6.359| 0.094| 0.000|12|10.4709|0.0004| 9.8185|  29.48| 0.17
Gaia DR2 4657676184693611776|084.85104061678| 1.7009|-69.18391799721| 1.5781|4657676184693611776|   -1.2340| 1.3929|   -4.492| 4.178|    9.757| 3.726| 0.000|10|20.8879|0.0215|       |       |
Gaia DR2 4657676184693612288|084.85242893570| 1.2821|-69.18818416814| 1.2910|4657676184693612288|    2.9246| 1.2977|    5.292| 3.080|   -3.185| 3.762| 0.000|13|20.9475|0.0178|       |       |
Gaia DR2 4657676184693610496|084.84651417439| 0.5075|-69.19006349936| 0.6189|4657676184693610496|   -0.6726| 0.5116|    1.836| 1.299|    0.960| 1.243| 0.000|15|20.0153|0.0079|18.3164|       |
Gaia DR2 4657676154597116416|084.91580041118| 0.4368|-69.19634936088| 0.4187|4657676154597116416|   -0.2157| 0.4101|    7.428| 0.739|   -7.969| 0.798| 2.112|10|17.6749|0.0151|       |       |
Gaia DR2 4657676150301031936|084.91783821782| 0.5091|-69.18946919402| 0.6282|4657676150301031936|   -0.7881| 0.5391|    0.697| 1.203|   -0.135| 1.511| 0.000|16|20.2284|0.0085|18.2480|       |
Gaia DR2 4657676154618598784|084.92421882804| 0.0462|-69.19686904058| 0.0549|4657676154618598784|    0.9219| 0.0481|    8.373| 0.093|   19.081| 0.101| 0.226|17|16.3389|0.0011|15.4087|       |
Gaia DR2 4657676115941228160|084.89567321085| 0.4066|-69.19496395967| 0.4983|4657676115941228160|   -0.1939| 0.4387|    2.021| 0.916|   -0.554| 0.977| 0.000|17|19.9137|0.0066|18.3930|       |
Gaia DR2 4657676154618599680|084.92790073462| 0.0378|-69.19761532090| 0.0446|4657676154618599680|   -0.0959| 0.0414|    1.777| 0.074|    0.555| 0.084| 0.000|17|16.1531|0.0020|15.6020|       |
Gaia DR2 4657676120258862336|084.91836199352| 0.2515|-69.20957650536| 0.2949|4657676120258862336|   -0.1489| 0.2584|    1.694| 0.547|    0.002| 0.603| 0.000|18|19.3253|0.0043|17.9440|       |
Gaia DR2 4657676219053345024|084.83839396947| 1.2997|-69.17693330550| 1.2264|4657676219053345024|   -0.2200| 1.0884|    5.293| 3.135|    2.248| 2.802| 0.000|13|20.7993|0.0233|       |       |
Gaia DR2 4657676120259270912|084.89193331904| 0.9573|-69.20310510874| 1.0283|4657676120259270912|    1.2090| 0.8504|   -0.435| 2.556|   -6.994| 2.107| 3.783|14|20.4615|0.0130|18.6346|       |
Gaia DR2 4657676188956819840|084.85908538447| 0.2426|-69.19436595599| 0.2480|4657676188956819840|   -0.3567| 0.2919|    1.259| 0.352|    1.031| 0.459| 0.000| 9|18.1797|0.0074|       |       |
Gaia DR2 4657676188956834816|084.88209059627| 0.2294|-69.19772888429| 0.2585|4657676188956834816|   -0.1877| 0.2249|    1.810| 0.500|    0.498| 0.495| 0.000|17|19.0863|0.0033|       |       |
Gaia DR2 4657676219020302592|084.85128406881| 0.5457|-69.17453030931| 0.6827|4657676219020302592|   -0.2956| 0.5715|    1.877| 1.274|    1.271| 1.452| 0.000|16|20.1836|0.0098|       |       |
Gaia DR2 4657676184693545728|084.85420626156| 0.2400|-69.18904503891| 0.2859|4657676184693545728|   -0.0698| 0.2542|    1.661| 0.548|    1.833| 0.586| 0.337|17|19.1846|0.0046|17.9511|       |
Gaia DR2 4657676154597097088|084.89475766582| 0.3580|-69.18579862250| 0.4346|4657676154597097088|    0.6695| 0.3702|    2.293| 0.792|   -0.435| 0.878| 0.000|18|19.8062|0.0065|18.0666|       |
Gaia DR2 4657676184693545856|084.85627655149| 0.2526|-69.19573821651| 0.2066|4657676184693545856|   -0.1927| 0.2109|    1.294| 0.433|    0.185| 0.381| 0.000|15|18.6659|0.0026|17.5111|       |
Gaia DR2 4657676219053358336|084.87189504945| 0.6473|-69.18543746029| 0.8292|4657676219053358336|   -2.1178| 0.7863|   -1.342| 1.350|   -1.144| 1.518| 5.435|17|19.3394|0.0141|17.4918|       |
Gaia DR2 4657676115974066560|084.88385976749| 0.0942|-69.19775582137| 0.1143|4657676115974066560|   -0.0993| 0.1031|    1.542| 0.197|    0.622| 0.209| 0.000|19|17.8541|0.0018|17.1315|       |
Gaia DR2 4657676150333805056|084.89775006990| 0.1372|-69.18754484823| 0.1710|4657676150333805056|   -0.0752| 0.1518|    1.765| 0.290|    0.948| 0.342| 0.000|19|18.4885|0.0022|17.4846|       |
Gaia DR2 4657676150333805184|084.92328417567| 0.1552|-69.19718032700| 0.1781|4657676150333805184|    0.8901| 0.1660|    8.158| 0.323|   18.121| 0.340| 0.701|17|18.3971|0.0026|       |       |
Gaia DR2 4657676120258851328|084.90205053900| 0.0385|-69.20009374130| 0.0441|4657676120258851328|   -0.0558| 0.0441|    1.738| 0.075|    0.729| 0.083| 0.000|19|16.2658|0.0039|15.8088|       |
Gaia DR2 4657676219020300928|084.85181541086| 0.5914|-69.17633984360| 0.8073|4657676219020300928|    0.4377| 0.6299|    1.112| 1.464|    2.397| 1.717| 2.042|17|20.2508|0.0094|       |       |
Gaia DR2 4657676219053356672|084.86861268323| 1.2107|-69.18269911354| 1.2904|4657676219053356672|   -0.9224| 1.1163|    0.968| 2.908|   -1.606| 2.921| 0.000|13|20.7508|0.0169|18.8104|       |
Gaia DR2 4657676219053301760|084.85360926244| 0.5311|-69.17691500082| 0.6872|4657676219053301760|    0.6958| 0.5761|    4.600| 1.300|   -0.154| 1.425| 2.183|17|20.0959|0.0082|       |       |
Gaia DR2 4657676115974098304|084.90388304831| 0.6561|-69.19941291168| 0.8419|4657676115974098304|    1.9071| 0.6967|    1.616| 1.778|   -2.152| 2.297| 0.000|15|20.4848|0.0116|       |       |
Gaia DR2 4657676115974153216|084.90712740565| 0.7244|-69.20256738700| 0.8552|4657676115974153216|   -0.5172| 0.7343|    4.631| 1.836|   -1.698| 2.133| 0.000|15|20.6173|0.0122|18.9975|       |
Gaia DR2 4657676115928400896|084.88821689253| 0.4621|-69.19633907258| 0.5540|4657676115928400896|    0.1839| 0.4932|    4.328| 1.187|   -0.812| 1.237| 0.000|16|20.1087|0.0072|18.2275|       |
Gaia DR2 4657676120259064064|084.91404729541| 0.3173|-69.20323769875| 0.3822|4657676120259064064|    0.1166| 0.3130|    5.553| 0.752|   -1.267| 0.782| 1.839|15|19.0301|0.0097|17.6025|       |
Gaia DR2 4657676219053354752|084.86021550488| 1.0719|-69.18284431157| 1.2475|4657676219053354752|    0.8229| 1.0294|    3.080| 2.805|    0.776| 2.841| 0.000|15|20.9428|0.0151|       |       |
Gaia DR2 4657676219053353088|084.85697483297| 1.2591|-69.17632259457| 1.3086|4657676219053353088|   -1.1564| 1.1474|    3.980| 3.592|    7.917| 2.721| 3.372|13|20.7246|0.0162|       |       |
Gaia DR2 4657676120259063040|084.91187713406| 0.5052|-69.19999055401| 0.6153|4657676120259063040|   -0.8298| 0.5154|    5.140| 1.223|    0.732| 1.396| 1.523|16|20.0078|0.0103|       |       |
Gaia DR2 4657676150333840256|084.91956371797| 0.4451|-69.19617522626| 0.5298|4657676150333840256|   -0.1166| 0.4823|    0.240| 1.023|    3.609| 1.178| 1.935|17|19.8680|0.0060|       |       |
Gaia DR2 4657676115928295424|084.90626728442| 0.0823|-69.20112985596| 0.0998|4657676115928295424|    0.0234| 0.0934|    1.510| 0.168|    0.092| 0.195| 0.280|18|17.4997|0.0026|16.9739|       |
Gaia DR2 4657676223338055040|084.87809799778| 0.3718|-69.18560212400| 0.4305|4657676223338055040|   -0.0040| 0.3842|    1.342| 0.902|    2.036| 0.957| 0.000|16|19.7887|0.0065|17.9664|       |
Gaia DR2 4657676150333840896|084.92033936116| 0.7751|-69.19165120253| 1.2394|4657676150333840896|   -0.1514| 0.8744|    5.900| 2.128|   -0.550| 3.356| 0.000|11|20.6502|0.0124|       |       |
Gaia DR2 4657676150333891456|084.90668943461| 1.6567|-69.18695466109| 1.7285|4657676150333891456|   -0.5450| 1.3566|    0.744| 3.687|    2.845| 4.078| 0.000|10|20.9237|0.0183|       |       |
Gaia DR2 4657676115974152064|084.90438417390| 0.4562|-69.20219804833| 0.5893|4657676115974152064|   -1.0396| 0.4972|    3.203| 1.055|    3.774| 1.314| 0.000|17|20.1161|0.0079|       |       |
Gaia DR2 4657676120237372672|084.90510326683| 0.0867|-69.20033648557| 0.1062|4657676120237372672|   -0.0247| 0.0964|    1.998| 0.176|    0.364| 0.205| 0.247|19|17.6498|0.0030|17.0084|       |
