#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-08T18:27:21 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#Gmag=<17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657685534828270976|084.67808840257| 0.0327|-69.09516871729| 0.0312|4657685534828270976|    0.0086| 0.0293|    1.706| 0.060|    0.646| 0.056| 0.000|16|11.7387|0.0020|11.4570|       |
Gaia DR2 4657685534828272512|084.69036652325| 0.0278|-69.09417402371| 0.0334|4657685534828272512|    0.0102| 0.0325|    1.750| 0.053|    0.705| 0.068| 0.207|17|13.8885|0.0005|13.5764|       |
Gaia DR2 4657685534828257792|084.68440090029| 0.0273|-69.10166586620| 0.0308|4657685534828257792|    0.1116| 0.0287|    1.874| 0.052|    0.753| 0.056| 0.190|16|12.9453|0.0016|12.5321|       |
Gaia DR2 4657685534828273536|084.69068304074| 0.0479|-69.09469121152| 0.0533|4657685534828273536|   -0.0727| 0.0501|    1.842| 0.091|    0.785| 0.093| 0.348|15|14.6803|0.0031|       |       |
Gaia DR2 4657685534828273408|084.68826306380| 0.0733|-69.09376199437| 0.1194|4657685534828273408|   -0.2528| 0.0946|    1.203| 0.143|    0.598| 0.206| 0.334|13|16.7589|0.0050|       |       |
Gaia DR2 4657685569167247104|084.68145112256| 0.1451|-69.08340263498| 0.1499|4657685569167247104|   -0.2835| 0.1384|    2.044| 0.273|    1.436| 0.320| 0.920|13|16.6387|0.0082|       |       |
Gaia DR2 4657685534807740288|084.69435637176| 0.0942|-69.10201225049| 0.1096|4657685534807740288|   -0.0543| 0.1006|    1.523| 0.183|    0.489| 0.212| 0.737|17|16.7979|0.0044|15.3507|       |
Gaia DR2 4657685496136965504|084.73266267622| 0.0634|-69.10230212644| 0.0867|4657685496136965504|    0.1014| 0.0736|    1.722| 0.124|    0.777| 0.155| 0.339|17|16.6919|0.0021|15.7972|       |
Gaia DR2 4657685534828260480|084.68359467095| 0.1396|-69.09880117928| 0.1501|4657685534828260480|    0.0059| 0.1373|    1.240| 0.229|   -0.024| 0.248| 0.910|10|14.4025|0.0052|       |       |
Gaia DR2 4657685534807748608|084.70049631736| 0.0518|-69.10344102801| 0.0603|4657685534807748608|    0.1149| 0.0558|    2.204| 0.102|    1.118| 0.119| 0.142|17|16.5830|0.0024|16.0883|       |
Gaia DR2 4657685564905335680|084.67474208780| 0.0377|-69.07744505469| 0.0395|4657685564905335680|   -0.0010| 0.0377|    1.760| 0.072|    0.923| 0.076| 0.289|17|14.6278|0.0017|14.0650|       |
Gaia DR2 4657685530543707648|084.70582203784| 0.0732|-69.10427313421| 0.0853|4657685530543707648|    0.1480| 0.0801|    1.709| 0.136|    0.425| 0.177| 0.400|14|16.6295|0.0024|16.1595|       |
Gaia DR2 4657685466088274688|084.71265145387| 0.0250|-69.09855210944| 0.0270|4657685466088274688|   -0.0313| 0.0254|    1.718| 0.048|    0.791| 0.051| 0.049|18|14.7076|0.0005|14.4834|       |
Gaia DR2 4657685569167427712|084.67368499921| 0.0941|-69.08295405080| 0.1322|4657685569167427712|    0.3284| 0.0995|    1.058| 0.177|   -2.643| 0.265| 0.541|12|15.9993|0.0066|       |       |
Gaia DR2 4657685534807590784|084.67536847729| 0.0509|-69.09598254977| 0.0620|4657685534807590784|    0.0494| 0.0575|    1.753| 0.096|    0.235| 0.114| 0.436|17|15.0958|0.0033|14.3915|       |
Gaia DR2 4657685534807747456|084.69670983257| 0.0478|-69.10568380836| 0.0586|4657685534807747456|    0.7870| 0.0495|    4.869| 0.097|  -17.509| 0.117| 0.281|16|15.9197|0.0015|15.1860|       |
Gaia DR2 4657685534807655168|084.68002688733| 0.0772|-69.09516418407| 0.1548|4657685534807655168|    0.3377| 0.1404|    2.079| 0.152|    0.245| 0.223| 0.627|11|14.6203|0.0044|       |       |
Gaia DR2 4657685534828102784|084.66518867599| 0.0543|-69.09067027591| 0.0588|4657685534828102784|    0.0094| 0.0560|    1.791| 0.095|    0.859| 0.109| 0.431|14|14.5849|0.0025|13.8232|       |
Gaia DR2 4657685534807571200|084.69540161429| 0.0493|-69.09967973387| 0.0599|4657685534807571200|    0.3161| 0.0578|    1.816| 0.097|    0.723| 0.132| 0.295|16|16.1286|0.0024|15.3898|       |
Gaia DR2 4657685569187853056|084.68077360856| 0.0735|-69.07957002242| 0.0698|4657685569187853056|    0.2240| 0.0754|    1.236| 0.144|    1.028| 0.144| 0.546|16|15.1742|0.0034|14.3003|       |
Gaia DR2 4657685569187852288|084.66462383416| 0.0447|-69.07741485956| 0.0483|4657685569187852288|    0.0365| 0.0452|    1.756| 0.085|    0.625| 0.093| 0.307|17|15.4364|0.0019|14.8864|       |
Gaia DR2 4657685500468549248|084.71003208243| 0.0251|-69.09396032212| 0.0273|4657685500468549248|   -0.0717| 0.0255|    1.758| 0.047|    0.739| 0.050| 0.150|18|14.1453|0.0005|14.0016|       |
Gaia DR2 4657685534828287104|084.70054468901| 0.0716|-69.10137183337| 0.0810|4657685534828287104|    0.1150| 0.0721|    1.748| 0.145|    0.516| 0.156| 0.117|16|16.9677|0.0026|16.4233|       |
Gaia DR2 4657685569187875584|084.67077176168| 0.0706|-69.08166294279| 0.0838|4657685569187875584|   -0.0555| 0.0715|    1.813| 0.137|    0.681| 0.169| 0.490|15|16.0277|0.0058|       |       |
Gaia DR2 4657685530545537920|084.68505361902| 0.0262|-69.09340202752| 0.0276|4657685530545537920|   -0.0869| 0.0264|    1.866| 0.052|    0.777| 0.053| 0.201|16|13.6041|0.0007|13.3088|       |
Gaia DR2 4657685466108812928|084.71090690774| 0.0551|-69.09851517970| 0.0667|4657685466108812928|   -0.0305| 0.0630|    1.661| 0.104|    0.046| 0.123| 0.341|17|16.1119|0.0021|15.6616|       |
Gaia DR2 4657685569187855488|084.69335046183| 0.0360|-69.09189626962| 0.0442|4657685569187855488|   -0.0582| 0.0377|    1.710| 0.070|    1.014| 0.082| 0.203|16|15.0711|0.0011|14.6952|       |
Gaia DR2 4657685569188021120|084.70197594088| 0.0386|-69.09241094334| 0.0442|4657685569188021120|   -0.0738| 0.0421|    1.540| 0.074|    0.901| 0.077| 0.113|16|12.3916|0.0135|11.2053|       |
Gaia DR2 4657685534828283904|084.69242900070| 0.0255|-69.10485223321| 0.0299|4657685534828283904|    0.0435| 0.0283|    1.868| 0.049|    1.086| 0.058| 0.190|16|13.7556|0.0007|13.4286|       |
Gaia DR2 4657685569167438848|084.67427361295| 0.0723|-69.08534206459| 0.0488|4657685569167438848|    0.0237| 0.0613|    1.787| 0.122|    0.450| 0.095| 0.179|12|15.6703|0.0027|14.9613|       |
Gaia DR2 4657685564905237632|084.69544783379| 0.0589|-69.09358343365| 0.0831|4657685564905237632|    0.0312| 0.0792|    1.373| 0.114|    0.198| 0.166| 0.462|15|15.7676|0.0042|       |       |
Gaia DR2 4657685461824464896|084.71270054137| 0.0216|-69.10569189233| 0.0253|4657685461824464896|    0.0792| 0.0256|    1.790| 0.041|    0.580| 0.052| 0.000|15|13.9592|0.0045|13.6927|       |
Gaia DR2 4657685534828221824|084.66894108561| 0.1736|-69.09923336667| 0.2552|4657685534828221824|   -0.6051| 0.1964|    0.947| 0.344|   -0.926| 0.428| 0.948|16|12.5598|0.0034|12.0659|       |
Gaia DR2 4657685466108818304|084.70703867118| 0.0916|-69.10828445053| 0.1105|4657685466108818304|   -0.4648| 0.0996|    1.009| 0.164|   -0.631| 0.213| 0.656|13|16.2595|0.0033|15.4975|       |
Gaia DR2 4657685569167476736|084.70212623249| 0.0691|-69.09456242526| 0.1033|4657685569167476736|    0.1779| 0.0883|    2.159| 0.129|    0.989| 0.185| 0.427|15|16.5819|0.0133|15.6697|       |
Gaia DR2 4657685461824231808|084.74468201419| 0.0555|-69.11309595857| 0.0674|4657685461824231808|   -0.0200| 0.0604|    1.914| 0.109|    0.714| 0.126| 0.323|18|16.4188|0.0016|15.8980|       |
Gaia DR2 4657685461824713472|084.74547021682| 0.0395|-69.11171324608| 0.0477|4657685461824713472|   -0.0566| 0.0426|    1.741| 0.077|    0.737| 0.089| 0.262|18|15.5984|0.0015|15.2518|       |
Gaia DR2 4657685466108818944|084.71568414174| 0.0466|-69.10034147809| 0.0545|4657685466108818944|    0.0219| 0.0498|    2.037| 0.090|    0.865| 0.105| 0.252|18|16.0011|0.0015|15.7727|       |
Gaia DR2 4657685500448038016|084.73012815914| 0.0614|-69.09908978261| 0.0697|4657685500448038016|   -0.0067| 0.0614|    1.803| 0.116|    0.993| 0.127| 0.000|15|16.5621|0.0022|16.1817|       |
Gaia DR2 4657685466108821376|084.72015939823| 0.0296|-69.10336444495| 0.0339|4657685466108821376|   -0.0012| 0.0318|    1.838| 0.057|    0.723| 0.067| 0.133|15|15.0378|0.0007|14.8253|       |
Gaia DR2 4657685534828217856|084.69286032449| 0.0360|-69.09983281122| 0.0467|4657685534828217856|   -0.2936| 0.0427|    1.509| 0.071|    1.024| 0.114| 0.299|15|14.6103|0.0014|14.2048|       |
Gaia DR2 4657685530496770944|084.68993509290| 0.0291|-69.09662826356| 0.0305|4657685530496770944|    0.0244| 0.0311|    1.836| 0.055|    0.774| 0.059| 0.000|17|12.4693|0.0013|12.1363|       |
Gaia DR2 4657685466108820608|084.71410709343| 0.0662|-69.10479293219| 0.0797|4657685466108820608|    0.0161| 0.0723|    1.606| 0.128|    0.456| 0.156| 0.260|15|16.7780|0.0025|16.2869|       |
Gaia DR2 4657685500468553088|084.71690270325| 0.0306|-69.09274286605| 0.0389|4657685500468553088|   -0.0140| 0.0330|    1.702| 0.057|    0.726| 0.069| 0.104|16|15.2484|0.0067|15.0570|       |
Gaia DR2 4657685534828291072|084.70435792440| 0.0360|-69.10545976304| 0.0404|4657685534828291072|    0.0033| 0.0401|    1.734| 0.069|    0.684| 0.088| 0.143|15|15.5421|0.0010|15.3701|       |
Gaia DR2 4657685530543714944|084.68898842157| 0.0927|-69.10208165166| 0.1088|4657685530543714944|    0.1307| 0.0992|    2.036| 0.181|    0.851| 0.212| 0.695|17|16.9940|0.0048|15.4792|       |
Gaia DR2 4657685530496759552|084.66729149064| 0.0473|-69.09758554525| 0.0602|4657685530496759552|   -0.3707| 0.0563|    1.207| 0.088|    1.136| 0.101| 0.351|14|14.6623|0.0017|13.9757|       |
Gaia DR2 4657685534828230528|084.69496390873| 0.0252|-69.10088293708| 0.0256|4657685534828230528|    0.0564| 0.0282|    1.747| 0.048|    0.722| 0.050| 0.106|15|14.1771|0.0007|13.8709|       |
Gaia DR2 4657685564856497792|084.66698159950| 0.0494|-69.08328370518| 0.0518|4657685564856497792|   -0.0294| 0.0557|    1.634| 0.094|    0.764| 0.112| 0.278|16|15.5629|0.0033|14.8982|       |
Gaia DR2 4657685466108816512|084.71335480259| 0.0636|-69.09982772745| 0.0769|4657685466108816512|    0.4506| 0.0725|    2.030| 0.121|    0.572| 0.147| 0.627|18|14.2496|0.0007|14.1298|       |
Gaia DR2 4657685530543715712|084.69901518858| 0.0690|-69.10612291069| 0.0849|4657685530543715712|   -0.0665| 0.0704|    1.627| 0.142|    0.752| 0.176| 0.000|15|16.9420|0.0029|16.4061|       |
Gaia DR2 4657685534807611776|084.68873259267| 0.0680|-69.09759914769| 0.0743|4657685534807611776|    0.1308| 0.0690|    2.061| 0.148|    0.711| 0.166| 0.245|13|16.3398|0.0048|15.1992|       |
Gaia DR2 4657685569167442432|084.67333936405| 0.0409|-69.08706846740| 0.0438|4657685569167442432|   -0.0598| 0.0378|    1.596| 0.076|    0.806| 0.079| 0.000|14|12.1455|0.0018|11.7525|       |
Gaia DR2 4657685564856499328|084.66921439322| 0.0317|-69.08224189944| 0.0331|4657685564856499328|    0.0300| 0.0315|    1.567| 0.060|    0.657| 0.063| 0.153|17|15.1224|0.0016|14.6012|       |
Gaia DR2 4657685569167442304|084.67477854351| 0.1112|-69.08696233175| 0.1215|4657685569167442304|    0.9674| 0.1177|    2.157| 0.204|   -0.383| 0.221| 0.912|15|14.0397|0.0045|       |       |
Gaia DR2 4657685569167443584|084.68339876571| 0.1311|-69.08006624559| 0.1292|4657685569167443584|    0.0923| 0.1206|    2.428| 0.249|    1.489| 0.246| 0.953|16|16.4930|0.0067|       |       |
Gaia DR2 4657685534807606784|084.69653324546| 0.0450|-69.09848306725| 0.0522|4657685534807606784|   -0.0277| 0.0543|    1.903| 0.085|    0.914| 0.091| 0.167|15|15.7390|0.0018|15.2691|       |
Gaia DR2 4657685461777222016|084.70945570874| 0.0242|-69.10123931149| 0.0285|4657685461777222016|   -0.0528| 0.0271|    1.710| 0.047|    0.746| 0.054| 0.000|17|14.9309|0.0008|14.7032|       |
Gaia DR2 4657685569167418752|084.66451868162| 0.0346|-69.08622240850| 0.0348|4657685569167418752|   -0.0339| 0.0336|    1.753| 0.070|    0.895| 0.067| 0.242|16|14.5526|0.0009|14.2175|       |
Gaia DR2 4657685564905471488|084.67659104637| 0.0960|-69.07865883523| 0.0927|4657685564905471488|   -0.0996| 0.0872|    1.413| 0.189|    1.337| 0.180| 0.724|16|15.7922|0.0051|14.4865|       |
Gaia DR2 4657685564905240448|084.67382676469| 0.0686|-69.08488264521| 0.0690|4657685564905240448|   -0.0868| 0.0661|    1.848| 0.133|    0.805| 0.143| 0.408|14|16.0725|0.0031|15.1055|       |
Gaia DR2 4657685534828067712|084.67002352693| 0.1138|-69.09032054067| 0.1073|4657685534828067712|    0.1637| 0.1087|    0.956| 0.218|    0.622| 0.199| 0.815|13|14.3211|0.0031|13.6140|       |
Gaia DR2 4657685564905692544|084.66991783651| 0.0699|-69.08135493103| 0.0795|4657685564905692544|    0.1794| 0.0700|    2.386| 0.131|    1.343| 0.149| 0.541|16|15.2350|0.0023|14.4412|       |
Gaia DR2 4657685466108826624|084.71970161918| 0.0435|-69.11201150091| 0.0554|4657685466108826624|    0.0120| 0.0510|    1.763| 0.085|    0.865| 0.102| 0.409|17|14.2501|0.0006|13.9703|       |
Gaia DR2 4657685534807619200|084.66946829528| 0.0655|-69.09200255522| 0.0636|4657685534807619200|    0.0521| 0.0663|    1.597| 0.121|    0.912| 0.119| 0.424|14|15.3353|0.0035|14.3784|       |
Gaia DR2 4657685534828074624|084.67759869859| 0.0604|-69.09355227841| 0.0665|4657685534828074624|    0.1191| 0.0636|    1.609| 0.111|    0.652| 0.129| 0.559|16|14.3051|0.0019|13.7565|       |
Gaia DR2 4657685534828074368|084.67768473098| 0.1129|-69.09409740955| 0.1100|4657685534828074368|    0.4349| 0.1087|    2.204| 0.188|    1.135| 0.204| 0.847|13|15.2232|0.0050|       |       |
Gaia DR2 4657685564905242496|084.68910632537| 0.0922|-69.09014980974| 0.1132|4657685564905242496|    0.0266| 0.1059|    1.920| 0.178|    1.355| 0.207| 0.734|16|16.2582|0.0063|14.8917|       |
Gaia DR2 4657685564905242112|084.68771058950| 0.0802|-69.09018497181| 0.0861|4657685564905242112|   -0.1266| 0.0751|    1.981| 0.168|    0.482| 0.164| 0.518|14|15.9981|0.0044|14.7892|       |
Gaia DR2 4657685500468567040|084.73779965983| 0.0272|-69.10156907412| 0.0303|4657685500468567040|    0.0037| 0.0283|    1.743| 0.052|    0.794| 0.054| 0.000|18|11.8292|0.0009|11.5915|       |
Gaia DR2 4657685530545503360|084.68591458444| 0.0828|-69.09298191845| 0.0709|4657685530545503360|   -0.1538| 0.0778|    1.121| 0.171|    0.892| 0.137| 0.493|12|15.5030|0.0042|       |       |
Gaia DR2 4657685569188005248|084.67344046676| 0.0330|-69.08755072156| 0.0325|4657685569188005248|    0.0056| 0.0315|    1.919| 0.065|    0.779| 0.059| 0.000|15|12.4652|0.0048|       |       |
Gaia DR2 4657686320819695104|084.66334311392| 0.0975|-69.08423940772| 0.1403|4657686320819695104|   -0.1105| 0.1167|    1.658| 0.190|    0.231| 0.240| 0.765|15|15.9499|0.0047|14.9382|       |
Gaia DR2 4657685569187801984|084.67853438080| 0.0589|-69.08746098864| 0.0528|4657685569187801984|    0.0540| 0.0493|    1.855| 0.113|    0.795| 0.099| 0.351|14|15.1965|0.0030|14.3323|       |
Gaia DR2 4657685530545712128|084.66177243168| 0.0645|-69.09044718929| 0.0702|4657685530545712128|    0.2314| 0.0644|    2.008| 0.124|    0.723| 0.135| 0.518|17|15.2630|0.0053|14.2244|       |
Gaia DR2 4657685530496766336|084.67957014448| 0.0380|-69.09635935784| 0.0428|4657685530496766336|   -0.2246| 0.0416|    1.644| 0.066|    0.532| 0.073| 0.285|14|13.3643|0.0027|12.9318|       |
Gaia DR2 4657685530545498880|084.68735168635| 0.0746|-69.09408170332| 0.1027|4657685530545498880|    0.1010| 0.0855|    1.355| 0.139|    0.577| 0.175| 0.661|15|15.0402|0.0018|14.5129|       |
Gaia DR2 4657685534828237056|084.66817351320| 0.0396|-69.09551157136| 0.0395|4657685534828237056|    0.0320| 0.0429|    1.830| 0.070|    0.849| 0.077| 0.261|16|14.9126|0.0016|14.2714|       |
Gaia DR2 4657685569167291136|084.66497751900| 0.0907|-69.08242475716| 0.0900|4657685569167291136|    0.0018| 0.0894|    2.115| 0.168|    0.798| 0.175| 0.535|16|16.7269|0.0049|15.4831|       |
Gaia DR2 4657685569167247232|084.68360020957| 0.1378|-69.08320861388| 0.1390|4657685569167247232|    0.4307| 0.1420|    2.777| 0.250|    1.281| 0.283| 0.952|14|16.0610|0.0071|       |       |
Gaia DR2 4657685534828070144|084.67852349650| 0.0424|-69.09178474363| 0.0425|4657685534828070144|   -0.0057| 0.0403|    1.919| 0.079|    1.133| 0.082| 0.252|16|15.4318|0.0019|14.7380|       |
Gaia DR2 4657685534828069888|084.67354419526| 0.1024|-69.08995187219| 0.1169|4657685534828069888|   -0.1634| 0.1071|    1.880| 0.189|    0.598| 0.219| 0.888|16|15.5857|0.0063|14.4249|       |
Gaia DR2 4657685534807623552|084.68788890518| 0.0873|-69.09526180398| 0.1093|4657685534807623552|   -0.0141| 0.0993|    2.081| 0.169|    2.060| 0.190| 0.656|16|16.4234|0.0065|       |       |
Gaia DR2 4657685500468572928|084.74643755058| 0.0542|-69.10675402538| 0.0600|4657685500468572928|   -0.0160| 0.0541|    2.042| 0.106|    0.741| 0.112| 0.336|17|16.0590|0.0016|15.6035|       |
Gaia DR2 4657685534828071168|084.68713228983| 0.0330|-69.09255623073| 0.0359|4657685534828071168|    0.1174| 0.0345|    1.877| 0.065|    0.693| 0.072| 0.195|16|15.0786|0.0010|14.7160|       |
Gaia DR2 4657685569187820160|084.66893394427| 0.0793|-69.08683474674| 0.0878|4657685569187820160|   -0.2175| 0.0780|    1.510| 0.146|    0.557| 0.166| 0.660|15|14.8530|0.0026|14.2922|       |
Gaia DR2 4657685569187820032|084.66911933921| 0.3194|-69.08648835169| 0.1651|4657685569187820032|   -0.1306| 0.1818|    1.514| 0.577|    1.992| 0.309| 0.978| 9|16.6593|0.0092|       |       |
Gaia DR2 4657685564856500480|084.67138493963| 0.0506|-69.08700704830| 0.0543|4657685564856500480|    0.2212| 0.0525|    1.999| 0.096|    0.361| 0.103| 0.384|16|14.5383|0.0021|14.0006|       |
Gaia DR2 4657685496186306688|084.71319461382| 0.0593|-69.09497164900| 0.0772|4657685496186306688|    0.0925| 0.0705|    2.031| 0.116|    0.995| 0.141| 0.461|16|15.7514|0.0019|15.4725|       |
Gaia DR2 4657685534828234496|084.67546714681| 0.1774|-69.09870126533| 0.1755|4657685534828234496|   -0.6308| 0.1789|    1.303| 0.330|    0.601| 0.342| 0.908|16|12.6190|0.0013|12.2967|       |
Gaia DR2 4657685534807635840|084.69036382489| 0.0756|-69.10429835893| 0.0986|4657685534807635840|   -0.1586| 0.0839|    1.286| 0.156|   -0.361| 0.252| 0.485|13|16.3063|0.0041|       |       |
Gaia DR2 4657685496137040896|084.71591374928| 0.0814|-69.09637047282| 0.0819|4657685496137040896|   -0.2085| 0.0735|    1.881| 0.166|    1.809| 0.158| 0.205| 8|15.9409|0.0023|15.6642|       |
Gaia DR2 4657685564856502528|084.67649584601| 0.0320|-69.08282950609| 0.0304|4657685564856502528|   -0.2294| 0.0301|    1.450| 0.057|    0.957| 0.057| 0.000|16|11.9046|0.0006|11.7040|       |
Gaia DR2 4657685530545506176|084.68622196437| 0.1201|-69.09475189371| 0.2221|4657685530545506176|   -0.0846| 0.1672|    0.834| 0.246|    0.884| 0.414| 0.867|11|16.7939|0.0063|       |       |
Gaia DR2 4657685534807636224|084.69435937451| 0.1118|-69.09853811374| 0.1425|4657685534807636224|   -0.0556| 0.1304|    2.085| 0.217|    1.588| 0.267| 0.930|16|16.7545|0.0041|       |       |
Gaia DR2 4657685534828235904|084.68492384896| 0.1066|-69.10327956914| 0.1296|4657685534828235904|   -0.3567| 0.1146|    1.747| 0.201|    2.949| 0.244| 0.779|15|16.8079|0.0045|15.5263|       |
Gaia DR2 4657685534807636992|084.69355269660| 0.1029|-69.09782400394| 0.1300|4657685534807636992|    0.0411| 0.0978|    2.458| 0.187|    1.128| 0.235| 0.576|12|16.4972|0.0061|       |       |
Gaia DR2 4657685466108831872|084.73723961527| 0.0899|-69.11083696804| 0.1042|4657685466108831872|   -0.0854| 0.0943|    1.491| 0.180|    0.065| 0.199| 0.741|18|16.2370|0.0031|15.5549|       |
Gaia DR2 4657685569187906048|084.68570645211| 0.0313|-69.08090237087| 0.0323|4657685569187906048|   -0.0641| 0.0304|    1.612| 0.057|    0.806| 0.060| 0.186|15|13.8978|0.0009|13.4696|       |
Gaia DR2 4657685667935723776|084.68786000638| 0.0551|-69.07100798795| 0.0639|4657685667935723776|   -0.0033| 0.0656|    2.031| 0.102|    0.687| 0.119| 0.298|15|15.8497|0.0041|14.8055|       |
Gaia DR2 4657685667984469632|084.69317174863| 0.0813|-69.07598442862| 0.1009|4657685667984469632|    0.0713| 0.0875|    2.069| 0.160|    0.822| 0.192| 0.425|17|16.5856|0.0041|15.5141|       |
Gaia DR2 4657685599216262016|084.74977513813| 0.0365|-69.09499593597| 0.0430|4657685599216262016|   -0.0365| 0.0405|    1.833| 0.069|    0.769| 0.079| 0.153|16|15.4570|0.0010|14.9028|       |
Gaia DR2 4657685667984469120|084.68827527343| 0.1138|-69.07150279976| 0.1314|4657685667984469120|   -0.0247| 0.1470|    1.616| 0.215|    0.874| 0.265| 0.837|16|16.7524|0.0093|       |       |
Gaia DR2 4657685599216261376|084.74489319364| 0.0442|-69.08999400796| 0.0633|4657685599216261376|    0.0234| 0.0573|    1.963| 0.083|    0.579| 0.104| 0.215|16|15.7326|0.0012|15.2861|       |
Gaia DR2 4657685667984679296|084.67185623788| 0.0482|-69.07063567969| 0.0501|4657685667984679296|    0.1710| 0.0470|    1.945| 0.094|    0.864| 0.102| 0.275|17|15.6975|0.0034|14.9244|       |
Gaia DR2 4657685672267107840|084.67658400916| 0.0493|-69.07354411233| 0.0535|4657685672267107840|    0.0564| 0.0500|    1.991| 0.092|    0.758| 0.100| 0.331|15|15.4297|0.0042|14.5474|       |
Gaia DR2 4657685672267111936|084.67894560190| 0.1175|-69.07616747247| 0.1078|4657685672267111936|   -0.0159| 0.1048|    2.211| 0.225|    1.529| 0.209| 0.836|15|15.9918|0.0051|14.5228|       |
Gaia DR2 4657685672267138432|084.66931944158| 0.1028|-69.07409077182| 0.1183|4657685672267138432|   -0.0960| 0.1110|    1.829| 0.194|    1.251| 0.230| 0.864|17|16.6283|0.0068|       |       |
Gaia DR2 4657685672267527552|084.70214486893| 0.0636|-69.08088883473| 0.0659|4657685672267527552|    0.0183| 0.0596|    1.708| 0.126|    0.927| 0.124| 0.303|17|16.2977|0.0034|15.0792|       |
Gaia DR2 4657685672267219584|084.68615659863| 0.0834|-69.07360139248| 0.0972|4657685672267219584|   -0.0372| 0.0951|    1.795| 0.152|    1.003| 0.185| 0.553|16|16.6199|0.0051|15.2461|       |
