#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T14:54:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=42	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#RA_ICRS=!=
#-out=e_RA_ICRS
#e_RA_ICRS=!=
#-out=DE_ICRS
#DE_ICRS=!=
#-out=e_DE_ICRS
#e_DE_ICRS=!=
#-out=Source
#-out=Plx
#Plx=<1
#-out=e_Plx
#-out=pmRA
#pmRA=-2..2
#-out=e_pmRA
#e_pmRA=<=0.1
#-out=pmDE
#pmDE=-2..2
#-out=e_pmDE
#e_pmDE=<=0.1
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>= 5
#-out=Gmag
#Gmag=<17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657682751669085952|084.93251305491| 0.0390|-69.09713540928| 0.0444|4657682751669085952|   -0.0327| 0.0446|    1.638| 0.074|    0.723| 0.078| 0.197|17|15.2484|0.0006|14.9312|       |
Gaia DR2 4657682717329830784|084.91641100764| 0.0338|-69.11010488554| 0.0355|4657682717329830784|   -0.0349| 0.0352|    1.535| 0.064|    0.840| 0.065| 0.000|18|15.7640|0.0112|14.5730|       |
Gaia DR2 4657682957847975936|084.90507629166| 0.0349|-69.06789643654| 0.0413|4657682957847975936|   -0.0815| 0.0402|    1.647| 0.068|    0.591| 0.072| 0.161|16|15.4907|0.0009|15.0926|       |
Gaia DR2 4657682957847973760|084.89680718804| 0.0442|-69.06682436885| 0.0531|4657682957847973760|   -0.0794| 0.0512|    1.449| 0.086|    0.812| 0.094| 0.000|16|16.3054|0.0008|15.3743|       |
Gaia DR2 4657682923488234368|084.88340893002| 0.0427|-69.07797552831| 0.0481|4657682923488234368|   -0.0110| 0.0477|    1.756| 0.079|    0.625| 0.087| 0.239|18|15.9290|0.0028|14.7059|       |
Gaia DR2 4657682923488246016|084.90752112344| 0.0368|-69.08360778733| 0.0410|4657682923488246016|    0.0391| 0.0405|    1.861| 0.068|    0.566| 0.074| 0.243|18|15.4564|0.0008|14.2495|       |
Gaia DR2 4657682889128516096|084.93995019375| 0.0351|-69.07395486033| 0.0421|4657682889128516096|   -0.0201| 0.0403|    1.730| 0.066|    0.563| 0.073| 0.125|17|15.4659|0.0010|15.3848|       |
Gaia DR2 4657682923488242816|084.90051921771| 0.0282|-69.08308987033| 0.0312|4657682923488242816|    0.0029| 0.0308|    1.768| 0.052|    0.663| 0.057| 0.183|18|14.7582|0.0005|14.4673|       |
Gaia DR2 4657683301445453824|085.13880205957| 0.0317|-69.09374426341| 0.0406|4657683301445453824|   -0.0181| 0.0388|    1.533| 0.061|    0.500| 0.077| 0.000|17|15.6306|0.0007|15.0336|       |
Gaia DR2 4657683468937400960|085.08974665219| 0.0444|-69.07324247925| 0.0529|4657683468937400960|   -0.0311| 0.0507|    1.497| 0.086|    0.495| 0.094| 0.339|17|14.9645|0.0006|14.9677|       |
Gaia DR2 4657683503263116928|085.08831463532| 0.0430|-69.05821568834| 0.0551|4657683503263116928|    0.0302| 0.0509|    1.763| 0.082|    0.777| 0.100| 0.000|16|16.2917|0.0027|16.0648|       |
Gaia DR2 4657683782481787392|085.18374903129| 0.0362|-69.03943164209| 0.0452|4657683782481787392|    0.0056| 0.0445|    1.798| 0.070|    0.646| 0.085| 0.122|17|15.8299|0.0007|15.7328|       |
Gaia DR2 4657683851201262848|085.15985430194| 0.0380|-69.05729730548| 0.0501|4657683851201262848|   -0.1184| 0.0492|    1.551| 0.072|    0.643| 0.096| 0.000|17|16.2327|0.0008|15.2603|       |
Gaia DR2 4657684053026869120|085.08865468555| 0.0377|-69.01337679555| 0.0518|4657684053026869120|    0.0020| 0.0497|    1.771| 0.072|    0.600| 0.098| 0.120|17|16.0465|0.0011|14.9981|       |
Gaia DR2 4657684022999915520|085.08512696937| 0.0308|-69.01963623899| 0.0435|4657684022999915520|   -0.0156| 0.0412|    1.742| 0.059|    0.524| 0.083| 0.000|16|15.7016|0.0013|14.6582|       |
Gaia DR2 4657684160438862848|085.00817306592| 0.0447|-69.08110971930| 0.0561|4657684160438862848|   -0.1055| 0.0547|    1.966| 0.083|    0.732| 0.097| 0.146|16|16.1475|0.0023|15.0539|       |
Gaia DR2 4657684263518076544|085.03941329966| 0.0398|-69.04849555883| 0.0542|4657684263518076544|    0.0334| 0.0516|    1.837| 0.076|    0.747| 0.095| 0.000|17|16.2330|0.0008|15.3408|       |
Gaia DR2 4657684229158333824|085.01595221543| 0.0374|-69.05678869040| 0.0544|4657684229158333824|    0.0039| 0.0520|    1.889| 0.072|    0.733| 0.088| 0.168|16|15.8390|0.0020|14.8495|       |
Gaia DR2 4657684327903390208|084.99219585353| 0.0373|-69.04470968736| 0.0564|4657684327903390208|   -0.0134| 0.0538|    1.959| 0.072|    0.857| 0.088| 0.244|16|15.4608|0.0015|14.2804|       |
Gaia DR2 4657684263518080000|085.04306806603| 0.0275|-69.05137675191| 0.0363|4657684263518080000|    0.0083| 0.0352|    1.675| 0.052|    0.605| 0.064| 0.133|17|15.1411|0.0049|14.8942|       |
Gaia DR2 4657684332237530880|084.98095614930| 0.0308|-69.04073848454| 0.0413|4657684332237530880|    0.0044| 0.0396|    1.561| 0.059|    0.739| 0.072| 0.000|17|15.7139|0.0006|14.8162|       |
Gaia DR2 4657684297877793024|084.97421433396| 0.0211|-69.05051485855| 0.0279|4657684297877793024|   -0.0186| 0.0272|    1.550| 0.040|    0.655| 0.048| 0.043|17|14.6159|0.0005|14.1502|       |
Gaia DR2 4657684705912624000|085.00329025349| 0.0366|-69.02775705606| 0.0499|4657684705912624000|   -0.0353| 0.0477|    1.783| 0.070|    0.786| 0.089| 0.090|17|16.0397|0.0015|15.0017|       |
Gaia DR2 4657684877687761408|085.02636750783| 0.0249|-69.00031807395| 0.0328|4657684877687761408|    0.0348| 0.0311|    1.707| 0.048|    0.775| 0.058| 0.000|17|15.1616|0.0005|14.6249|       |
Gaia DR2 4657684985072507264|084.88576976222| 0.0342|-69.00070565387| 0.0461|4657684985072507264|    0.0219| 0.0423|    1.669| 0.067|    0.868| 0.082| 0.285|17|14.1364|0.0004|14.2239|       |
Gaia DR2 4657684985072511232|084.89349320115| 0.0342|-69.00536696649| 0.0476|4657684985072511232|    0.0253| 0.0436|    1.717| 0.066|    0.585| 0.085| 0.000|17|15.8841|0.0018|14.9187|       |
Gaia DR2 4657684985072509184|084.89532965663| 0.0325|-68.99684331350| 0.0451|4657684985072509184|   -0.0310| 0.0416|    1.771| 0.063|    0.892| 0.081| 0.286|17|14.0547|0.0005|14.1226|       |
Gaia DR2 4657685049486454912|084.94738598023| 0.0346|-68.98944925995| 0.0555|4657685049486454912|   -0.0020| 0.0489|    1.873| 0.068|    0.949| 0.090| 0.229|16|15.1362|0.0006|15.1400|       |
Gaia DR2 4657685259950411136|084.75313819651| 0.0405|-69.12026868086| 0.0450|4657685259950411136|    0.0760| 0.0407|    1.762| 0.080|    0.864| 0.084| 0.221|18|15.6429|0.0008|15.2500|       |
Gaia DR2 4657685225590696064|084.81958177524| 0.0340|-69.11752933753| 0.0398|4657685225590696064|   -0.1260| 0.0371|    1.714| 0.066|    0.843| 0.073| 0.121|18|15.7569|0.0006|15.4674|       |
Gaia DR2 4657685397389361664|084.77032473374| 0.0203|-69.09457455346| 0.0227|4657685397389361664|    0.0282| 0.0216|    1.747| 0.038|    0.687| 0.042| 0.000|18|14.2123|0.0014|13.9869|       |
Gaia DR2 4657685328669906432|084.82247000786| 0.0320|-69.10275074776| 0.0348|4657685328669906432|   -0.0105| 0.0347|    1.738| 0.060|    0.697| 0.063| 0.000|18|15.6245|0.0006|15.3064|       |
Gaia DR2 4657685397389373184|084.79550535504| 0.0304|-69.10381371129| 0.0387|4657685397389373184|   -0.0650| 0.0323|    1.725| 0.057|    0.679| 0.070| 0.169|17|15.0366|0.0007|14.7714|       |
Gaia DR2 4657685393057834368|084.77056516588| 0.0452|-69.09316359690| 0.0530|4657685393057834368|    0.0380| 0.0481|    1.886| 0.086|    0.653| 0.098| 0.132|18|16.2374|0.0014|15.7676|       |
Gaia DR2 4657685324335465344|084.83437368969| 0.0260|-69.10732764648| 0.0278|4657685324335465344|   -0.0382| 0.0274|    1.848| 0.049|    0.761| 0.049| 0.000|18|12.7708|0.0013|12.4200|       |
Gaia DR2 4657685496137044352|084.73360365622| 0.0343|-69.09837056559| 0.0381|4657685496137044352|    0.0078| 0.0371|    1.833| 0.064|    0.628| 0.079| 0.000|16|15.5946|0.0009|15.3281|       |
Gaia DR2 4657685564905715584|084.67988704355| 0.0480|-69.07831545853| 0.0481|4657685564905715584|   -0.0520| 0.0488|    1.760| 0.090|    0.847| 0.091| 0.358|17|14.6241|0.0018|14.0428|       |
Gaia DR2 4657685534807639808|084.68732617171| 0.0375|-69.09838251963| 0.0414|4657685534807639808|   -0.0525| 0.0394|    1.616| 0.070|    1.265| 0.082| 0.311|16|14.4266|0.0015|13.9548|       |
Gaia DR2 4657685534828224896|084.66558898927| 0.0425|-69.09425464664| 0.0495|4657685534828224896|    0.0079| 0.0467|    1.668| 0.081|    0.844| 0.091| 0.243|15|15.4092|0.0034|14.5066|       |
Gaia DR2 4657685534807650304|084.68203658893| 0.0318|-69.09664802186| 0.0347|4657685534807650304|   -0.0908| 0.0333|    1.754| 0.060|    1.179| 0.064| 0.217|14|13.8391|0.0017|13.4772|       |
Gaia DR2 4657685534828270976|084.67808840257| 0.0327|-69.09516871729| 0.0312|4657685534828270976|    0.0086| 0.0293|    1.706| 0.060|    0.646| 0.056| 0.000|16|11.7387|0.0020|11.4570|       |
Gaia DR2 4657685534828272512|084.69036652325| 0.0278|-69.09417402371| 0.0334|4657685534828272512|    0.0102| 0.0325|    1.750| 0.053|    0.705| 0.068| 0.207|17|13.8885|0.0005|13.5764|       |
Gaia DR2 4657685534828257792|084.68440090029| 0.0273|-69.10166586620| 0.0308|4657685534828257792|    0.1116| 0.0287|    1.874| 0.052|    0.753| 0.056| 0.190|16|12.9453|0.0016|12.5321|       |
Gaia DR2 4657685534828273536|084.69068304074| 0.0479|-69.09469121152| 0.0533|4657685534828273536|   -0.0727| 0.0501|    1.842| 0.091|    0.785| 0.093| 0.348|15|14.6803|0.0031|       |       |
Gaia DR2 4657685564905335680|084.67474208780| 0.0377|-69.07744505469| 0.0395|4657685564905335680|   -0.0010| 0.0377|    1.760| 0.072|    0.923| 0.076| 0.289|17|14.6278|0.0017|14.0650|       |
Gaia DR2 4657685466088274688|084.71265145387| 0.0250|-69.09855210944| 0.0270|4657685466088274688|   -0.0313| 0.0254|    1.718| 0.048|    0.791| 0.051| 0.049|18|14.7076|0.0005|14.4834|       |
Gaia DR2 4657685569187852288|084.66462383416| 0.0447|-69.07741485956| 0.0483|4657685569187852288|    0.0365| 0.0452|    1.756| 0.085|    0.625| 0.093| 0.307|17|15.4364|0.0019|14.8864|       |
Gaia DR2 4657685500468549248|084.71003208243| 0.0251|-69.09396032212| 0.0273|4657685500468549248|   -0.0717| 0.0255|    1.758| 0.047|    0.739| 0.050| 0.150|18|14.1453|0.0005|14.0016|       |
Gaia DR2 4657685530545537920|084.68505361902| 0.0262|-69.09340202752| 0.0276|4657685530545537920|   -0.0869| 0.0264|    1.866| 0.052|    0.777| 0.053| 0.201|16|13.6041|0.0007|13.3088|       |
Gaia DR2 4657685569187855488|084.69335046183| 0.0360|-69.09189626962| 0.0442|4657685569187855488|   -0.0582| 0.0377|    1.710| 0.070|    1.014| 0.082| 0.203|16|15.0711|0.0011|14.6952|       |
Gaia DR2 4657685569188021120|084.70197594088| 0.0386|-69.09241094334| 0.0442|4657685569188021120|   -0.0738| 0.0421|    1.540| 0.074|    0.901| 0.077| 0.113|16|12.3916|0.0135|11.2053|       |
Gaia DR2 4657685534828283904|084.69242900070| 0.0255|-69.10485223321| 0.0299|4657685534828283904|    0.0435| 0.0283|    1.868| 0.049|    1.086| 0.058| 0.190|16|13.7556|0.0007|13.4286|       |
Gaia DR2 4657685461824464896|084.71270054137| 0.0216|-69.10569189233| 0.0253|4657685461824464896|    0.0792| 0.0256|    1.790| 0.041|    0.580| 0.052| 0.000|15|13.9592|0.0045|13.6927|       |
Gaia DR2 4657685461824713472|084.74547021682| 0.0395|-69.11171324608| 0.0477|4657685461824713472|   -0.0566| 0.0426|    1.741| 0.077|    0.737| 0.089| 0.262|18|15.5984|0.0015|15.2518|       |
Gaia DR2 4657685466108821376|084.72015939823| 0.0296|-69.10336444495| 0.0339|4657685466108821376|   -0.0012| 0.0318|    1.838| 0.057|    0.723| 0.067| 0.133|15|15.0378|0.0007|14.8253|       |
Gaia DR2 4657685530496770944|084.68993509290| 0.0291|-69.09662826356| 0.0305|4657685530496770944|    0.0244| 0.0311|    1.836| 0.055|    0.774| 0.059| 0.000|17|12.4693|0.0013|12.1363|       |
Gaia DR2 4657685500468553088|084.71690270325| 0.0306|-69.09274286605| 0.0389|4657685500468553088|   -0.0140| 0.0330|    1.702| 0.057|    0.726| 0.069| 0.104|16|15.2484|0.0067|15.0570|       |
Gaia DR2 4657685534828291072|084.70435792440| 0.0360|-69.10545976304| 0.0404|4657685534828291072|    0.0033| 0.0401|    1.734| 0.069|    0.684| 0.088| 0.143|15|15.5421|0.0010|15.3701|       |
Gaia DR2 4657685534828230528|084.69496390873| 0.0252|-69.10088293708| 0.0256|4657685534828230528|    0.0564| 0.0282|    1.747| 0.048|    0.722| 0.050| 0.106|15|14.1771|0.0007|13.8709|       |
Gaia DR2 4657685569167442432|084.67333936405| 0.0409|-69.08706846740| 0.0438|4657685569167442432|   -0.0598| 0.0378|    1.596| 0.076|    0.806| 0.079| 0.000|14|12.1455|0.0018|11.7525|       |
Gaia DR2 4657685564856499328|084.66921439322| 0.0317|-69.08224189944| 0.0331|4657685564856499328|    0.0300| 0.0315|    1.567| 0.060|    0.657| 0.063| 0.153|17|15.1224|0.0016|14.6012|       |
Gaia DR2 4657685534807606784|084.69653324546| 0.0450|-69.09848306725| 0.0522|4657685534807606784|   -0.0277| 0.0543|    1.903| 0.085|    0.914| 0.091| 0.167|15|15.7390|0.0018|15.2691|       |
Gaia DR2 4657685461777222016|084.70945570874| 0.0242|-69.10123931149| 0.0285|4657685461777222016|   -0.0528| 0.0271|    1.710| 0.047|    0.746| 0.054| 0.000|17|14.9309|0.0008|14.7032|       |
Gaia DR2 4657685569167418752|084.66451868162| 0.0346|-69.08622240850| 0.0348|4657685569167418752|   -0.0339| 0.0336|    1.753| 0.070|    0.895| 0.067| 0.242|16|14.5526|0.0009|14.2175|       |
Gaia DR2 4657685500468567040|084.73779965983| 0.0272|-69.10156907412| 0.0303|4657685500468567040|    0.0037| 0.0283|    1.743| 0.052|    0.794| 0.054| 0.000|18|11.8292|0.0009|11.5915|       |
Gaia DR2 4657685569188005248|084.67344046676| 0.0330|-69.08755072156| 0.0325|4657685569188005248|    0.0056| 0.0315|    1.919| 0.065|    0.779| 0.059| 0.000|15|12.4652|0.0048|       |       |
Gaia DR2 4657685530496766336|084.67957014448| 0.0380|-69.09635935784| 0.0428|4657685530496766336|   -0.2246| 0.0416|    1.644| 0.066|    0.532| 0.073| 0.285|14|13.3643|0.0027|12.9318|       |
Gaia DR2 4657685534828237056|084.66817351320| 0.0396|-69.09551157136| 0.0395|4657685534828237056|    0.0320| 0.0429|    1.830| 0.070|    0.849| 0.077| 0.261|16|14.9126|0.0016|14.2714|       |
Gaia DR2 4657685534828070144|084.67852349650| 0.0424|-69.09178474363| 0.0425|4657685534828070144|   -0.0057| 0.0403|    1.919| 0.079|    1.133| 0.082| 0.252|16|15.4318|0.0019|14.7380|       |
Gaia DR2 4657685534828071168|084.68713228983| 0.0330|-69.09255623073| 0.0359|4657685534828071168|    0.1174| 0.0345|    1.877| 0.065|    0.693| 0.072| 0.195|16|15.0786|0.0010|14.7160|       |
Gaia DR2 4657685564856502528|084.67649584601| 0.0320|-69.08282950609| 0.0304|4657685564856502528|   -0.2294| 0.0301|    1.450| 0.057|    0.957| 0.057| 0.000|16|11.9046|0.0006|11.7040|       |
Gaia DR2 4657685569187906048|084.68570645211| 0.0313|-69.08090237087| 0.0323|4657685569187906048|   -0.0641| 0.0304|    1.612| 0.057|    0.806| 0.060| 0.186|15|13.8978|0.0009|13.4696|       |
Gaia DR2 4657685599216262016|084.74977513813| 0.0365|-69.09499593597| 0.0430|4657685599216262016|   -0.0365| 0.0405|    1.833| 0.069|    0.769| 0.079| 0.153|16|15.4570|0.0010|14.9028|       |
Gaia DR2 4657685672267107840|084.67658400916| 0.0493|-69.07354411233| 0.0535|4657685672267107840|    0.0564| 0.0500|    1.991| 0.092|    0.758| 0.100| 0.331|15|15.4297|0.0042|14.5474|       |
Gaia DR2 4657685637907503744|084.73136339876| 0.0363|-69.07411071795| 0.0483|4657685637907503744|   -0.0221| 0.0436|    1.843| 0.070|    0.786| 0.080| 0.000|17|15.6556|0.0020|14.7336|       |
Gaia DR2 4657685706627204992|084.71388023579| 0.0325|-69.06904478310| 0.0356|4657685706627204992|   -0.0193| 0.0319|    1.566| 0.066|    0.732| 0.064| 0.000|15|15.3512|0.0015|14.6611|       |
Gaia DR2 4657685706626803200|084.68297059767| 0.0372|-69.05454709619| 0.0479|4657685706626803200|   -0.0858| 0.0447|    1.548| 0.071|    0.835| 0.090| 0.169|18|15.8374|0.0012|15.4216|       |
Gaia DR2 4657685672267222144|084.69391453939| 0.0208|-69.07445418421| 0.0226|4657685672267222144|   -0.0324| 0.0220|    1.640| 0.039|    0.773| 0.043| 0.073|18|13.9614|0.0006|13.6068|       |
Gaia DR2 4657685667984551552|084.67772797702| 0.0439|-69.07042389371| 0.0428|4657685667984551552|   -0.0908| 0.0418|    1.777| 0.081|    0.345| 0.082| 0.325|16|14.6439|0.0086|14.2287|       |
Gaia DR2 4657685637907512320|084.74332007033| 0.0462|-69.07644417124| 0.0519|4657685637907512320|   -0.0174| 0.0488|    1.797| 0.087|    0.651| 0.098| 0.023|18|16.2367|0.0042|15.3748|       |
Gaia DR2 4657685672267128320|084.67104853627| 0.0288|-69.07357295395| 0.0305|4657685672267128320|    0.0532| 0.0306|    1.818| 0.054|    0.634| 0.059| 0.200|17|14.1415|0.0010|13.8370|       |
Gaia DR2 4657685805374694528|084.76990386670| 0.0462|-69.06941870831| 0.0521|4657685805374694528|   -0.0717| 0.0480|    1.960| 0.084|    1.027| 0.095| 0.356|17|13.0024|0.0026|12.6658|       |
Gaia DR2 4657685809706215168|084.77246944892| 0.0374|-69.07531861798| 0.0440|4657685809706215168|   -0.0622| 0.0411|    1.723| 0.071|    0.835| 0.085| 0.180|18|15.6549|0.0014|15.1627|       |
Gaia DR2 4657685874091615104|084.81984356083| 0.0391|-69.05768047773| 0.0474|4657685874091615104|    0.0024| 0.0441|    1.817| 0.076|    0.902| 0.091| 0.198|18|15.7737|0.0010|15.3906|       |
Gaia DR2 4657685981505115264|084.77979428849| 0.0400|-69.03134997335| 0.0472|4657685981505115264|   -0.0156| 0.0440|    1.827| 0.078|    0.914| 0.087| 0.349|18|14.5956|0.0030|13.4195|       |
Gaia DR2 4657685981504903552|084.80214503261| 0.0182|-69.03601439643| 0.0209|4657685981504903552|   -0.0109| 0.0208|    1.795| 0.035|    0.790| 0.038| 0.000|18|13.9786|0.0003|13.4571|       |
Gaia DR2 4657685977170493568|084.79718535319| 0.0326|-69.03376606139| 0.0371|4657685977170493568|    0.0221| 0.0344|    1.854| 0.062|    0.930| 0.067| 0.149|17|12.8877|0.0015|12.6273|       |
Gaia DR2 4657685912785446528|084.83975364937| 0.0288|-69.05512486323| 0.0366|4657685912785446528|   -0.0629| 0.0337|    1.756| 0.055|    0.929| 0.066| 0.059|18|15.4126|0.0008|15.0695|       |
Gaia DR2 4657686118943755520|084.70631649158| 0.0389|-69.04175659655| 0.0524|4657686118943755520|   -0.0551| 0.0478|    1.818| 0.074|    0.633| 0.091| 0.248|17|15.6405|0.0009|15.5498|       |
Gaia DR2 4657686084584320640|084.69121223287| 0.0348|-69.04539900477| 0.0410|4657686084584320640|   -0.0244| 0.0379|    1.739| 0.070|    0.787| 0.076| 0.114|17|15.7363|0.0013|14.6282|       |
Gaia DR2 4657686050224365952|084.75166433967| 0.0393|-69.05849063258| 0.0500|4657686050224365952|   -0.0809| 0.0468|    1.655| 0.075|    0.692| 0.094| 0.205|18|15.8888|0.0014|15.5018|       |
Gaia DR2 4657686084583876480|084.68914655006| 0.0301|-69.04762178796| 0.0361|4657686084583876480|    0.0308| 0.0338|    1.832| 0.057|    0.858| 0.070| 0.197|17|14.9533|0.0011|14.7760|       |
Gaia DR2 4657686217691533568|084.67953029661| 0.0307|-69.02570808271| 0.0379|4657686217691533568|   -0.0187| 0.0367|    1.631| 0.059|    0.732| 0.068| 0.257|18|13.0568|0.0021|12.9074|       |
Gaia DR2 4657686222022977920|084.72243143413| 0.0286|-69.03357815246| 0.0357|4657686222022977920|   -0.0190| 0.0332|    1.639| 0.055|    0.987| 0.064| 0.091|18|10.9933|0.0012|10.9540|       |
Gaia DR2 4657686393821460480|084.57385900301| 0.0289|-69.06070611136| 0.0292|4657686393821460480|   -0.0619| 0.0272|    1.669| 0.054|    0.645| 0.053| 0.082|16|14.8489|0.0007|14.5725|       |
Gaia DR2 4657686359461747200|084.60928637880| 0.0372|-69.08383528365| 0.0397|4657686359461747200|    0.0311| 0.0384|    1.976| 0.069|    0.874| 0.082| 0.179|15|15.4856|0.0013|15.1822|       |
Gaia DR2 4657686359461699840|084.57091870101| 0.0374|-69.06691618705| 0.0385|4657686359461699840|   -0.0622| 0.0375|    1.527| 0.070|    0.712| 0.075| 0.217|17|12.8828|0.0093|11.7802| 264.05| 1.20
Gaia DR2 4657686290721647872|084.64964284220| 0.0392|-69.09305120065| 0.0513|4657686290721647872|    0.0636| 0.0472|    1.793| 0.075|    0.860| 0.089| 0.269|16|15.2388|0.0026|14.3810|       |
Gaia DR2 4657686286410997504|084.65403136958| 0.0311|-69.08551760565| 0.0305|4657686286410997504|    0.0471| 0.0288|    1.886| 0.058|    0.908| 0.054| 0.000|17|12.0089|0.0014|11.7671|       |
Gaia DR2 4657686325102489600|084.65358624665| 0.0417|-69.08286445147| 0.0457|4657686325102489600|   -0.0016| 0.0398|    1.501| 0.085|    0.695| 0.093| 0.293|15|14.6544|0.0010|14.3824|       |
Gaia DR2 4657686290742450048|084.65694364211| 0.0345|-69.09502496861| 0.0382|4657686290742450048|   -0.0084| 0.0352|    1.682| 0.065|    0.759| 0.072| 0.237|16|14.8318|0.0017|14.1407|       |
Gaia DR2 4657686290742451072|084.65847207089| 0.0333|-69.09537151337| 0.0343|4657686290742451072|   -0.0331| 0.0316|    1.729| 0.062|    0.848| 0.064| 0.190|15|14.6226|0.0013|14.0075|       |
Gaia DR2 4657686355130456448|084.56952639795| 0.0460|-69.07054086887| 0.0469|4657686355130456448|   -0.0651| 0.0454|    1.972| 0.084|    0.632| 0.089| 0.240|16|12.8456|0.0113|11.6874|       |
Gaia DR2 4657686355130457088|084.57350095305| 0.0169|-69.06997030835| 0.0176|4657686355130457088|   -0.0167| 0.0169|    1.682| 0.032|    0.580| 0.033| 0.000|17|13.2984|0.0011|12.3155| 262.89| 1.94
Gaia DR2 4657686325102023552|084.64158528559| 0.0299|-69.07256167670| 0.0315|4657686325102023552|    0.0160| 0.0296|    1.925| 0.057|    0.777| 0.061| 0.200|17|14.2728|0.0006|14.0840|       |
Gaia DR2 4657686290742282112|084.62498482621| 0.0287|-69.08478030102| 0.0310|4657686290742282112|   -0.0024| 0.0298|    1.764| 0.053|    0.729| 0.058| 0.156|17|14.7899|0.0009|14.4520|       |
Gaia DR2 4657686290742293888|084.64010281492| 0.0268|-69.08069422563| 0.0281|4657686290742293888|   -0.0045| 0.0271|    1.758| 0.050|    0.674| 0.055| 0.000|17|12.6989|0.0014|12.4010|       |
Gaia DR2 4657686286410990464|084.63462617322| 0.0295|-69.08995929971| 0.0321|4657686286410990464|    0.0234| 0.0307|    1.809| 0.055|    0.783| 0.061| 0.214|17|14.5588|0.0011|14.1202|       |
